year,lon,lat,mehg_ppb
2085,100,21.75,25.75200726
2085,100,22,3.994253785
2085,100,22.25,9.447097277
2085,100,22.5,8.84229534
2085,100,22.75,9.337495612
2085,100,23,9.449743284
2085,100,23.25,9.218539924
2085,100,23.5,9.682245126
2085,100,23.75,20.97779119
2085,100,24,20.88710129
2085,100,24.25,20.65471485
2085,100,24.5,8.364993236
2085,100,24.75,6.090914531
2085,100,25,23.493961
2085,100,25.25,20.10911605
2085,100,25.5,7.963412204
2085,100,25.75,15.87843102
2085,100,26,5.639810479
2085,100,26.25,5.372093572
2085,100,26.5,5.817650953
2085,100,26.75,22.13456635
2085,100,27,20.24197005
2085,100,27.25,48.88594038
2085,100,27.5,55.53798764
2085,100,27.75,55.75728328
2085,100,28,77.53567775
2085,100,28.25,62.92297633
2085,100,28.5,77.19025324
2085,100,28.75,104.495957
2085,100,29,70.41998185
2085,100,29.25,74.73601198
2085,100,29.5,77.76118086
2085,100,29.75,111.4475179
2085,100,30,111.4475179
2085,100,30.25,105.6307171
2085,100,30.5,103.1933109
2085,100,30.75,57.48906832
2085,100,31,65.50417152
2085,100,31.25,112.6864307
2085,100,31.5,105.7616139
2085,100,31.75,90.41158657
2085,100,32,75.64407974
2085,100,32.25,80.87679092
2085,100,32.5,80.64981248
2085,100,32.75,113.029032
2085,100,33,109.5026858
2085,100,33.25,112.5921187
2085,100,33.5,111.1353049
2085,100,33.75,65.41574886
2085,100,34,61.37725931
2085,100,34.25,107.5209342
2085,100,34.5,106.1853451
2085,100,34.75,110.5826549
2085,100,35,85.29595104
2085,100,35.25,61.48245982
2085,100,35.5,66.76076967
2085,100,35.75,68.28604165
2085,100,36,55.24348677
2085,100,36.25,38.59172901
2085,100,36.5,52.62903224
2085,100,36.75,77.39001691
2085,100,37,116.6264074
2085,100,37.25,69.27342877
2085,100,37.5,83.63814641
2085,100,37.75,54.2698303
2085,100,38,57.34084828
2085,100,38.25,54.58767751
2085,100,38.5,48.53340668
2085,100,38.75,54.24070975
2085,100,39,21.00679304
2085,100,39.25,23.79553493
2085,100,39.5,17.66745789
2085,100,39.75,14.78577897
2085,100,40,10.86540063
2085,100,40.25,10.97514314
2085,100,40.5,7.292010802
2085,100,40.75,6.470147172
2085,100,41,5.634666601
2085,100,41.25,6.804194052
2085,100,41.5,7.067567045
2085,100,41.75,6.804194052
2085,100,42,5.605329895
2085,100,42.25,7.067567045
2085,100,42.5,7.104556685
2085,100.25,21.5,41.21475601
2085,100.25,21.75,24.25981865
2085,100.25,22,9.051640079
2085,100.25,22.25,25.56448747
2085,100.25,22.5,26.36803077
2085,100.25,22.75,24.51750016
2085,100.25,23,24.26445669
2085,100.25,23.25,25.28342529
2085,100.25,23.5,21.39755661
2085,100.25,23.75,9.282595173
2085,100.25,24,8.845707093
2085,100.25,24.25,18.72931872
2085,100.25,24.5,8.760226922
2085,100.25,24.75,8.706196842
2085,100.25,25,18.13238622
2085,100.25,25.25,8.232019061
2085,100.25,25.5,5.871184041
2085,100.25,25.75,12.54178648
2085,100.25,26,19.25422644
2085,100.25,26.25,20.51970254
2085,100.25,26.5,8.930463887
2085,100.25,26.75,20.31524937
2085,100.25,27,19.00720228
2085,100.25,27.25,17.58785009
2085,100.25,27.5,18.64945261
2085,100.25,27.75,20.73516893
2085,100.25,28,57.39139679
2085,100.25,28.25,90.41158657
2085,100.25,28.5,69.14194806
2085,100.25,28.75,65.16512725
2085,100.25,29,62.80387448
2085,100.25,29.25,57.48566464
2085,100.25,29.5,57.48566464
2085,100.25,29.75,96.59939136
2085,100.25,30,79.44452153
2085,100.25,30.25,96.68559646
2085,100.25,30.5,53.15321206
2085,100.25,30.75,64.44156795
2085,100.25,31,97.0945365
2085,100.25,31.25,78.6561714
2085,100.25,31.5,82.85720903
2085,100.25,31.75,84.30465944
2085,100.25,32,77.48409784
2085,100.25,32.25,79.24003575
2085,100.25,32.5,112.3829151
2085,100.25,32.75,113.3815013
2085,100.25,33,112.2888571
2085,100.25,33.25,112.484229
2085,100.25,33.5,114.1558898
2085,100.25,33.75,61.21266126
2085,100.25,34,107.6824706
2085,100.25,34.25,63.35416022
2085,100.25,34.5,76.92195492
2085,100.25,34.75,65.08217682
2085,100.25,35,72.3514168
2085,100.25,35.25,49.48957859
2085,100.25,35.5,72.73030962
2085,100.25,35.75,53.31954886
2085,100.25,36,46.5044808
2085,100.25,36.25,38.28640225
2085,100.25,36.5,77.83296179
2085,100.25,36.75,104.3974417
2085,100.25,37,116.6264074
2085,100.25,37.25,77.48670164
2085,100.25,37.5,79.44620359
2085,100.25,37.75,54.46393942
2085,100.25,38,67.01176919
2085,100.25,38.25,59.18024754
2085,100.25,38.5,60.47261267
2085,100.25,38.75,25.85396054
2085,100.25,39,20.33263266
2085,100.25,39.25,19.4557528
2085,100.25,39.5,10.63236474
2085,100.25,39.75,8.934458828
2085,100.25,40,11.15406622
2085,100.25,40.25,11.39996293
2085,100.25,40.5,9.385802807
2085,100.25,40.75,6.395390782
2085,100.25,41,6.756779916
2085,100.25,41.25,7.067567045
2085,100.25,41.5,7.067567045
2085,100.25,41.75,7.067567045
2085,100.25,42,6.804194052
2085,100.25,42.25,5.605329895
2085,100.25,42.5,5.605329895
2085,100.5,21.5,28.16365198
2085,100.5,21.75,9.07445467
2085,100.5,22,9.045395471
2085,100.5,22.25,3.97424222
2085,100.5,22.5,31.15450512
2085,100.5,22.75,24.18376636
2085,100.5,23,20.53519568
2085,100.5,23.25,25.25373199
2085,100.5,23.5,21.37438178
2085,100.5,23.75,21.37438178
2085,100.5,24,20.82619374
2085,100.5,24.25,20.01887855
2085,100.5,24.5,20.55353117
2085,100.5,24.75,17.95487251
2085,100.5,25,6.129163134
2085,100.5,25.25,6.445244479
2085,100.5,25.5,6.500859747
2085,100.5,25.75,6.680300683
2085,100.5,26,8.844425798
2085,100.5,26.25,9.185661592
2085,100.5,26.5,23.17621841
2085,100.5,26.75,17.25292747
2085,100.5,27,16.03549492
2085,100.5,27.25,16.23047353
2085,100.5,27.5,21.94342672
2085,100.5,27.75,22.58353027
2085,100.5,28,15.45733602
2085,100.5,28.25,54.89818062
2085,100.5,28.5,56.19699322
2085,100.5,28.75,65.53408355
2085,100.5,29,57.48906832
2085,100.5,29.25,77.81519334
2085,100.5,29.5,105.3462056
2085,100.5,29.75,51.33320405
2085,100.5,30,87.03078594
2085,100.5,30.25,93.22589382
2085,100.5,30.5,68.01755147
2085,100.5,30.75,53.01241216
2085,100.5,31,74.73601198
2085,100.5,31.25,75.37500074
2085,100.5,31.5,84.30465944
2085,100.5,31.75,63.82912663
2085,100.5,32,77.53567775
2085,100.5,32.25,78.30157838
2085,100.5,32.5,112.3829151
2085,100.5,32.75,112.484229
2085,100.5,33,112.2888571
2085,100.5,33.25,112.021817
2085,100.5,33.5,108.1259165
2085,100.5,33.75,107.8548031
2085,100.5,34,106.421187
2085,100.5,34.25,65.41574886
2085,100.5,34.5,65.27944619
2085,100.5,34.75,78.02644795
2085,100.5,35,73.76222433
2085,100.5,35.25,52.46814625
2085,100.5,35.5,62.09116126
2085,100.5,35.75,46.66346029
2085,100.5,36,47.60434933
2085,100.5,36.25,39.0025458
2085,100.5,36.5,75.93493212
2085,100.5,36.75,115.1831324
2085,100.5,37,79.87414583
2085,100.5,37.25,54.48268969
2085,100.5,37.5,75.12319041
2085,100.5,37.75,66.54209236
2085,100.5,38,54.54146074
2085,100.5,38.25,69.89164495
2085,100.5,38.5,47.53234475
2085,100.5,38.75,23.37049042
2085,100.5,39,8.795748919
2085,100.5,39.25,18.28819718
2085,100.5,39.5,15.0132329
2085,100.5,39.75,10.3483921
2085,100.5,40,11.09558571
2085,100.5,40.25,7.104556685
2085,100.5,40.5,7.067567045
2085,100.5,40.75,7.067567045
2085,100.5,41,7.067567045
2085,100.5,41.25,7.067567045
2085,100.5,41.5,7.067567045
2085,100.5,41.75,7.067567045
2085,100.5,42,7.067567045
2085,100.5,42.25,5.605329895
2085,100.5,42.5,5.605329895
2085,100.75,21.75,19.79684533
2085,100.75,22,8.391617217
2085,100.75,22.25,25.32368996
2085,100.75,22.5,20.53519568
2085,100.75,22.75,24.86359628
2085,100.75,23,24.80290388
2085,100.75,23.25,25.25373199
2085,100.75,23.5,9.231126449
2085,100.75,23.75,9.695844421
2085,100.75,24,9.540184934
2085,100.75,24.25,20.7262965
2085,100.75,24.5,20.7262965
2085,100.75,24.75,23.08555303
2085,100.75,25,13.05751116
2085,100.75,25.25,6.913368824
2085,100.75,25.5,6.038569277
2085,100.75,25.75,6.336288542
2085,100.75,26,20.32618591
2085,100.75,26.25,20.04165478
2085,100.75,26.5,22.50857456
2085,100.75,26.75,19.06610512
2085,100.75,27,20.15563907
2085,100.75,27.25,20.15563907
2085,100.75,27.5,20.53645578
2085,100.75,27.75,17.97119187
2085,100.75,28,50.64998735
2085,100.75,28.25,57.20643471
2085,100.75,28.5,55.42952925
2085,100.75,28.75,63.98951086
2085,100.75,29,96.1993799
2085,100.75,29.25,81.04565746
2085,100.75,29.5,61.77762735
2085,100.75,29.75,70.27933989
2085,100.75,30,57.38693636
2085,100.75,30.25,56.37457024
2085,100.75,30.5,65.50987622
2085,100.75,30.75,65.93155127
2085,100.75,31,76.73530373
2085,100.75,31.25,89.97623661
2085,100.75,31.5,68.38747717
2085,100.75,31.75,88.35470492
2085,100.75,32,61.77762735
2085,100.75,32.25,111.1473392
2085,100.75,32.5,62.57114788
2085,100.75,32.75,62.57114788
2085,100.75,33,66.22238037
2085,100.75,33.25,62.326624
2085,100.75,33.5,107.5209342
2085,100.75,33.75,107.8548031
2085,100.75,34,106.0782274
2085,100.75,34.25,107.8419684
2085,100.75,34.5,77.49157034
2085,100.75,34.75,92.52758352
2085,100.75,35,73.6413986
2085,100.75,35.25,44.69939315
2085,100.75,35.5,61.35643266
2085,100.75,35.75,45.84106604
2085,100.75,36,14.7128904
2085,100.75,36.25,46.75602232
2085,100.75,36.5,75.71799147
2085,100.75,36.75,86.52464127
2085,100.75,37,73.69011229
2085,100.75,37.25,79.0642364
2085,100.75,37.5,62.33404178
2085,100.75,37.75,67.11733021
2085,100.75,38,67.07552359
2085,100.75,38.25,59.99547448
2085,100.75,38.5,25.05670947
2085,100.75,38.75,23.01990656
2085,100.75,39,21.2870419
2085,100.75,39.25,18.61353772
2085,100.75,39.5,18.72858338
2085,100.75,39.75,13.38198101
2085,100.75,40,11.57006439
2085,100.75,40.25,7.067567045
2085,100.75,40.5,7.067567045
2085,100.75,40.75,7.067567045
2085,100.75,41,7.067567045
2085,100.75,41.25,7.067567045
2085,100.75,41.5,7.067567045
2085,100.75,41.75,7.067567045
2085,100.75,42,6.804194052
2085,100.75,42.25,5.605329895
2085,100.75,42.5,5.605329895
2085,101,21.75,8.017290402
2085,101,22,8.314413136
2085,101,22.25,24.65807026
2085,101,22.5,9.201983092
2085,101,22.75,9.778100303
2085,101,23,9.242992944
2085,101,23.25,25.6188345
2085,101,23.5,23.75634366
2085,101,23.75,21.76177103
2085,101,24,25.47646257
2085,101,24.25,24.42248959
2085,101,24.5,19.41307358
2085,101,24.75,16.02491739
2085,101,25,6.317627109
2085,101,25.25,16.94201341
2085,101,25.5,17.15930748
2085,101,25.75,16.13122208
2085,101,26,20.75130982
2085,101,26.25,15.96643334
2085,101,26.5,21.81087516
2085,101,26.75,22.53945211
2085,101,27,15.87843102
2085,101,27.25,15.89013421
2085,101,27.5,22.81421059
2085,101,27.75,47.18752348
2085,101,28,49.0391659
2085,101,28.25,58.18739417
2085,101,28.5,70.3331375
2085,101,28.75,81.40043338
2085,101,29,75.68708021
2085,101,29.25,55.47617865
2085,101,29.5,55.52059716
2085,101,29.75,38.61389133
2085,101,30,40.32741227
2085,101,30.25,51.05965385
2085,101,30.5,64.52345561
2085,101,30.75,77.54102683
2085,101,31,70.93001002
2085,101,31.25,70.63144654
2085,101,31.5,76.82646161
2085,101,31.75,75.64407974
2085,101,32,79.67096235
2085,101,32.25,81.44618388
2085,101,32.5,99.55080187
2085,101,32.75,65.54128953
2085,101,33,113.3815013
2085,101,33.25,107.3996871
2085,101,33.5,106.0782274
2085,101,33.75,62.33404178
2085,101,34,62.33404178
2085,101,34.25,86.31420843
2085,101,34.5,77.87530591
2085,101,34.75,77.75890917
2085,101,35,78.75969406
2085,101,35.25,66.17709273
2085,101,35.5,48.05032137
2085,101,35.75,46.37427067
2085,101,36,40.72010621
2085,101,36.25,43.71079484
2085,101,36.5,60.31230633
2085,101,36.75,52.32510652
2085,101,37,54.18396189
2085,101,37.25,66.60620039
2085,101,37.5,104.7776668
2085,101,37.75,54.36045194
2085,101,38,54.61351852
2085,101,38.25,59.9221327
2085,101,38.5,24.88335264
2085,101,38.75,21.98098692
2085,101,39,21.00043845
2085,101,39.25,16.23612204
2085,101,39.5,18.76961532
2085,101,39.75,11.35562761
2085,101,40,7.104556685
2085,101,40.25,7.067567045
2085,101,40.5,7.067567045
2085,101,40.75,5.605329895
2085,101,41,7.067567045
2085,101,41.25,7.067567045
2085,101,41.5,7.067567045
2085,101,41.75,7.067567045
2085,101,42,5.581135326
2085,101,42.25,5.605329895
2085,101,42.5,5.605329895
2085,101.25,21.25,26.01154793
2085,101.25,21.5,19.12369891
2085,101.25,21.75,22.58036994
2085,101.25,22,32.26842781
2085,101.25,22.25,4.082782523
2085,101.25,22.5,21.56092554
2085,101.25,22.75,24.38238461
2085,101.25,23,24.19479266
2085,101.25,23.25,20.55353117
2085,101.25,23.5,23.90463779
2085,101.25,23.75,24.25981865
2085,101.25,24,8.966129868
2085,101.25,24.25,23.49511061
2085,101.25,24.5,20.48845808
2085,101.25,24.75,24.16267878
2085,101.25,25,18.91501
2085,101.25,25.25,6.57530832
2085,101.25,25.5,6.119320222
2085,101.25,25.75,6.882312457
2085,101.25,26,22.16551674
2085,101.25,26.25,24.23913443
2085,101.25,26.5,21.3343707
2085,101.25,26.75,20.44359022
2085,101.25,27,13.48078198
2085,101.25,27.25,45.25749853
2085,101.25,27.5,40.68304408
2085,101.25,27.75,46.00622071
2085,101.25,28,47.78067588
2085,101.25,28.25,54.89818062
2085,101.25,28.5,55.35117846
2085,101.25,28.75,92.11564366
2085,101.25,29,81.86288893
2085,101.25,29.25,66.56363508
2085,101.25,29.5,79.10576008
2085,101.25,29.75,102.7322991
2085,101.25,30,58.39979929
2085,101.25,30.25,76.98969747
2085,101.25,30.5,68.92867174
2085,101.25,30.75,76.38817499
2085,101.25,31,56.60964409
2085,101.25,31.25,105.3462056
2085,101.25,31.5,65.50417152
2085,101.25,31.75,62.60660388
2085,101.25,32,65.20568998
2085,101.25,32.25,80.67908197
2085,101.25,32.5,65.54128953
2085,101.25,32.75,112.2888571
2085,101.25,33,113.3815013
2085,101.25,33.25,107.3996871
2085,101.25,33.5,107.8419684
2085,101.25,33.75,62.40959682
2085,101.25,34,82.99322313
2085,101.25,34.25,65.10498981
2085,101.25,34.5,78.28025794
2085,101.25,34.75,77.3748982
2085,101.25,35,97.21222841
2085,101.25,35.25,74.37732739
2085,101.25,35.5,74.61287101
2085,101.25,35.75,44.42361857
2085,101.25,36,40.32707519
2085,101.25,36.25,37.70862692
2085,101.25,36.5,44.02404984
2085,101.25,36.75,5.633960048
2085,101.25,37,77.71666985
2085,101.25,37.25,58.1648666
2085,101.25,37.5,11.95397654
2085,101.25,37.75,42.58119074
2085,101.25,38,55.15438553
2085,101.25,38.25,60.3807378
2085,101.25,38.5,30.44929837
2085,101.25,38.75,22.19385044
2085,101.25,39,21.84948099
2085,101.25,39.25,15.1841981
2085,101.25,39.5,20.21710987
2085,101.25,39.75,6.839805273
2085,101.25,40,7.067567045
2085,101.25,40.25,7.067567045
2085,101.25,40.5,7.067567045
2085,101.25,40.75,5.605329895
2085,101.25,41,7.067567045
2085,101.25,41.25,7.067567045
2085,101.25,41.5,7.067567045
2085,101.25,41.75,7.067567045
2085,101.25,42,6.804194052
2085,101.25,42.25,5.605329895
2085,101.25,42.5,2.019633934
2085,101.5,21.25,39.76027319
2085,101.5,21.5,28.69866892
2085,101.5,21.75,7.654061522
2085,101.5,22,4.257024799
2085,101.5,22.25,26.25040586
2085,101.5,22.5,9.141904862
2085,101.5,22.75,20.0446246
2085,101.5,23,23.26243482
2085,101.5,23.25,20.14703759
2085,101.5,23.5,9.270880641
2085,101.5,23.75,23.27879159
2085,101.5,24,19.01423757
2085,101.5,24.25,24.13143958
2085,101.5,24.5,25.15062611
2085,101.5,24.75,25.21377586
2085,101.5,25,8.576704281
2085,101.5,25.25,6.607854827
2085,101.5,25.5,6.24289909
2085,101.5,25.75,6.452990661
2085,101.5,26,18.79998626
2085,101.5,26.25,9.383572672
2085,101.5,26.5,9.151807895
2085,101.5,26.75,24.52772061
2085,101.5,27,17.64663533
2085,101.5,27.25,40.74049959
2085,101.5,27.5,6.944075567
2085,101.5,27.75,48.6774875
2085,101.5,28,46.72464636
2085,101.5,28.25,52.91600445
2085,101.5,28.5,70.58238491
2085,101.5,28.75,77.53567775
2085,101.5,29,98.21393645
2085,101.5,29.25,80.88099825
2085,101.5,29.5,59.82077445
2085,101.5,29.75,58.42532111
2085,101.5,30,56.30021026
2085,101.5,30.25,77.38576164
2085,101.5,30.5,60.96434713
2085,101.5,30.75,62.57114788
2085,101.5,31,109.3356483
2085,101.5,31.25,66.35268442
2085,101.5,31.5,86.74114215
2085,101.5,31.75,77.43727609
2085,101.5,32,82.85720903
2085,101.5,32.25,85.62735385
2085,101.5,32.5,101.4124156
2085,101.5,32.75,82.1181647
2085,101.5,33,79.17174284
2085,101.5,33.25,87.42359844
2085,101.5,33.5,64.57748155
2085,101.5,33.75,64.57444527
2085,101.5,34,66.65745846
2085,101.5,34.25,77.50039053
2085,101.5,34.5,77.80554776
2085,101.5,34.75,93.55995016
2085,101.5,35,75.21171025
2085,101.5,35.25,85.23436791
2085,101.5,35.5,67.28336038
2085,101.5,35.75,48.54422187
2085,101.5,36,38.13743856
2085,101.5,36.25,39.36050882
2085,101.5,36.5,7.180692202
2085,101.5,36.75,6.535844602
2085,101.5,37,11.60074101
2085,101.5,37.25,76.06312399
2085,101.5,37.5,7.408200934
2085,101.5,37.75,63.21644513
2085,101.5,38,56.97475114
2085,101.5,38.25,56.98047269
2085,101.5,38.5,13.89502498
2085,101.5,38.75,21.35733287
2085,101.5,39,20.00454155
2085,101.5,39.25,15.20903331
2085,101.5,39.5,18.05182126
2085,101.5,39.75,7.104556685
2085,101.5,40,7.067567045
2085,101.5,40.25,7.067567045
2085,101.5,40.5,7.067567045
2085,101.5,40.75,7.067567045
2085,101.5,41,7.067567045
2085,101.5,41.25,7.067567045
2085,101.5,41.5,7.067567045
2085,101.5,41.75,7.067567045
2085,101.5,42,6.804194052
2085,101.5,42.25,7.067567045
2085,101.5,42.5,6.804194052
2085,101.75,21.25,35.15957537
2085,101.75,21.5,26.53858648
2085,101.75,21.75,30.19532771
2085,101.75,22.5,8.322677312
2085,101.75,22.75,20.72193756
2085,101.75,23,18.79802714
2085,101.75,23.25,8.97856915
2085,101.75,23.5,14.9490364
2085,101.75,23.75,15.0063828
2085,101.75,24,24.13143958
2085,101.75,24.25,24.92977048
2085,101.75,24.5,21.37438178
2085,101.75,24.75,21.5054585
2085,101.75,25,8.943645717
2085,101.75,25.25,6.858052015
2085,101.75,25.5,8.843924881
2085,101.75,25.75,6.132349639
2085,101.75,26,15.27111101
2085,101.75,26.25,18.79998626
2085,101.75,26.5,9.378437125
2085,101.75,26.75,20.53127046
2085,101.75,27,22.2748262
2085,101.75,27.25,31.50869757
2085,101.75,27.5,44.22052382
2085,101.75,27.75,47.99136249
2085,101.75,28,46.72464636
2085,101.75,28.25,52.72059004
2085,101.75,28.5,59.08161955
2085,101.75,28.75,88.43235813
2085,101.75,29,66.35268442
2085,101.75,29.25,88.02155406
2085,101.75,29.5,87.94227356
2085,101.75,29.75,115.1622542
2085,101.75,30,112.2888571
2085,101.75,30.25,111.1473392
2085,101.75,30.5,105.3462056
2085,101.75,30.75,67.15142676
2085,101.75,31,54.59768531
2085,101.75,31.25,62.57114788
2085,101.75,31.5,61.77762735
2085,101.75,31.75,90.29684391
2085,101.75,32,62.60660388
2085,101.75,32.25,73.40402633
2085,101.75,32.5,81.36626263
2085,101.75,32.75,69.79507981
2085,101.75,33,58.16890598
2085,101.75,33.25,80.19136614
2085,101.75,33.5,81.0671982
2085,101.75,33.75,91.44599662
2085,101.75,34,77.9034148
2085,101.75,34.25,78.70283007
2085,101.75,34.5,63.54965842
2085,101.75,34.75,75.57403887
2085,101.75,35,77.07231746
2085,101.75,35.25,77.19051373
2085,101.75,35.5,74.79225473
2085,101.75,35.75,54.96490372
2085,101.75,36,44.39798638
2085,101.75,36.25,36.64362861
2085,101.75,36.5,5.959866753
2085,101.75,36.75,7.758033618
2085,101.75,37,8.801258607
2085,101.75,37.25,79.37810709
2085,101.75,37.5,73.1422838
2085,101.75,37.75,75.86684406
2085,101.75,38,64.04828148
2085,101.75,38.25,48.86430868
2085,101.75,38.5,18.23705422
2085,101.75,38.75,18.8671544
