year,lon,lat,mehg_ppb
2045,100,21.75,25.75200726
2045,100,22,4.013381927
2045,100,22.25,9.447097277
2045,100,22.5,8.769086819
2045,100,22.75,9.337495612
2045,100,23,9.449743284
2045,100,23.25,9.293814022
2045,100,23.5,9.629146054
2045,100,23.75,20.41117839
2045,100,24,20.55430737
2045,100,24.25,20.51627615
2045,100,24.5,8.917928585
2045,100,24.75,8.332822959
2045,100,25,24.27134992
2045,100,25.25,20.04237254
2045,100,25.5,8.101364122
2045,100,25.75,18.11068438
2045,100,26,4.967601685
2045,100,26.25,6.327658949
2045,100,26.5,5.852862148
2045,100,26.75,19.25179974
2045,100,27,51.20402603
2045,100,27.25,48.04015198
2045,100,27.5,53.85651268
2045,100,27.75,88.44984794
2045,100,28,77.90282768
2045,100,28.25,79.15747399
2045,100,28.5,81.04487802
2045,100,28.75,105.6307171
2045,100,29,77.00333085
2045,100,29.25,75.30951056
2045,100,29.5,81.29222793
2045,100,29.75,116.0751773
2045,100,30,116.0751773
2045,100,30.25,111.4475179
2045,100,30.5,105.3462056
2045,100,30.75,82.10785712
2045,100,31,113.6877138
2045,100,31.25,116.2828583
2045,100,31.5,113.3342927
2045,100,31.75,82.08299155
2045,100,32,66.77842807
2045,100,32.25,80.45410471
2045,100,32.5,66.89770622
2045,100,32.75,114.1481793
2045,100,33,109.7984227
2045,100,33.25,112.5921187
2045,100,33.5,111.0184893
2045,100,33.75,66.37125613
2045,100,34,65.47036055
2045,100,34.25,117.169773
2045,100,34.5,115.7143293
2045,100,34.75,109.922873
2045,100,35,108.3794362
2045,100,35.25,74.12259484
2045,100,35.5,66.15812293
2045,100,35.75,63.12050464
2045,100,36,56.84698705
2045,100,36.25,47.93701781
2045,100,36.5,56.23491415
2045,100,36.75,65.57878233
2045,100,37,114.3120275
2045,100,37.25,55.87242539
2045,100,37.5,78.67801859
2045,100,37.75,77.15220162
2045,100,38,77.5234393
2045,100,38.25,76.27928117
2045,100,38.5,73.95405742
2045,100,38.75,54.26470545
2045,100,39,51.4803437
2045,100,39.25,21.43653235
2045,100,39.5,19.9894112
2045,100,39.75,20.86521691
2045,100,40,24.61149027
2045,100,40.25,10.86540063
2045,100,40.5,9.232800941
2045,100,40.75,9.688803559
2045,100,41,10.73840977
2045,100,41.25,11.55857012
2045,100,41.5,11.39996293
2045,100,41.75,7.104556685
2045,100,42,6.839805273
2045,100,42.25,11.39996293
2045,100,42.5,11.15406622
2045,100.25,21.5,41.21852572
2045,100.25,21.75,23.96888396
2045,100.25,22,9.080719339
2045,100.25,22.25,26.52734085
2045,100.25,22.5,27.44991644
2045,100.25,22.75,24.86359628
2045,100.25,23,24.60698078
2045,100.25,23.25,25.17205402
2045,100.25,23.5,21.681416
2045,100.25,23.75,9.405737821
2045,100.25,24,8.78510792
2045,100.25,24.25,19.29831223
2045,100.25,24.5,8.817232285
2045,100.25,24.75,8.84216487
2045,100.25,25,18.53351912
2045,100.25,25.25,8.672411504
2045,100.25,25.5,5.947094962
2045,100.25,25.75,14.51415942
2045,100.25,26,19.29752979
2045,100.25,26.25,19.88022875
2045,100.25,26.5,8.988608137
2045,100.25,26.75,19.22753785
2045,100.25,27,22.55795753
2045,100.25,27.25,48.6475835
2045,100.25,27.5,15.08791614
2045,100.25,27.75,15.47127917
2045,100.25,28,65.84735232
2045,100.25,28.25,90.80932686
2045,100.25,28.5,74.09579778
2045,100.25,28.75,70.46370911
2045,100.25,29,71.88061233
2045,100.25,29.25,64.18662771
2045,100.25,29.5,62.75414163
2045,100.25,29.75,105.3462056
2045,100.25,30,103.1145385
2045,100.25,30.25,106.0472472
2045,100.25,30.5,57.51419213
2045,100.25,30.75,70.19202078
2045,100.25,31,101.1847952
2045,100.25,31.25,65.93009535
2045,100.25,31.5,112.6864307
2045,100.25,31.75,76.32971234
2045,100.25,32,65.93155127
2045,100.25,32.25,79.15652555
2045,100.25,32.5,112.7880182
2045,100.25,32.75,113.5143491
2045,100.25,33,112.7880182
2045,100.25,33.25,112.7880182
2045,100.25,33.5,113.3342927
2045,100.25,33.75,65.94497646
2045,100.25,34,116.2828583
2045,100.25,34.25,111.4354511
2045,100.25,34.5,76.58038557
2045,100.25,34.75,84.5810269
2045,100.25,35,66.12344423
2045,100.25,35.25,50.08851229
2045,100.25,35.5,68.89273952
2045,100.25,35.75,54.89559408
2045,100.25,36,23.83193999
2045,100.25,36.25,48.99193413
2045,100.25,36.5,60.96434713
2045,100.25,36.75,105.4403116
2045,100.25,37,114.3120275
2045,100.25,37.25,73.13833185
2045,100.25,37.5,78.58991239
2045,100.25,37.75,76.88848701
2045,100.25,38,77.44018258
2045,100.25,38.25,93.43770067
2045,100.25,38.5,92.23883701
2045,100.25,38.75,48.83600535
2045,100.25,39,20.02992112
2045,100.25,39.25,17.90738297
2045,100.25,39.5,16.99996886
2045,100.25,39.75,13.94382437
2045,100.25,40,20.4360058
2045,100.25,40.25,11.35856099
2045,100.25,40.5,13.97182397
2045,100.25,40.75,13.15064668
2045,100.25,41,10.82549949
2045,100.25,41.25,11.39996293
2045,100.25,41.5,7.104556685
2045,100.25,41.75,7.067567045
2045,100.25,42,7.067567045
2045,100.25,42.25,6.804194052
2045,100.25,42.5,9.041379104
2045,100.5,21.5,28.22207684
2045,100.5,21.75,9.552564088
2045,100.5,22,9.07445467
2045,100.5,22.25,3.992692727
2045,100.5,22.5,31.17860163
2045,100.5,22.75,24.52515139
2045,100.5,23,20.82507644
2045,100.5,23.25,25.25373199
2045,100.5,23.5,21.37438178
2045,100.5,23.75,21.55404687
2045,100.5,24,20.7467892
2045,100.5,24.25,20.28444843
2045,100.5,24.5,20.82619374
2045,100.5,24.75,18.91295957
2045,100.5,25,6.043154047
2045,100.5,25.25,8.646214768
2045,100.5,25.5,6.447300546
2045,100.5,25.75,9.071224311
2045,100.5,26,8.937730554
2045,100.5,26.25,9.25890704
2045,100.5,26.5,23.76076269
2045,100.5,26.75,17.12640533
2045,100.5,27,15.32111623
2045,100.5,27.25,15.56527837
2045,100.5,27.5,19.53893008
2045,100.5,27.75,20.62160664
2045,100.5,28,48.96266029
2045,100.5,28.25,62.50702877
2045,100.5,28.5,78.40645174
2045,100.5,28.75,70.93001002
2045,100.5,29,62.92081537
2045,100.5,29.25,81.34869306
2045,100.5,29.5,111.1473392
2045,100.5,29.75,59.31045902
2045,100.5,30,94.20251548
2045,100.5,30.25,89.59710292
2045,100.5,30.5,76.53159309
2045,100.5,30.75,82.18846896
2045,100.5,31,78.53057689
2045,100.5,31.25,65.87022969
2045,100.5,31.5,74.94270622
2045,100.5,31.75,77.19025324
2045,100.5,32,82.15174781
2045,100.5,32.25,63.90888588
2045,100.5,32.5,112.7880182
2045,100.5,32.75,113.6877138
2045,100.5,33,112.7880182
2045,100.5,33.25,112.021817
2045,100.5,33.5,108.1259165
2045,100.5,33.75,108.1259165
2045,100.5,34,112.1847567
2045,100.5,34.25,66.41605241
2045,100.5,34.5,64.65943298
2045,100.5,34.75,75.09085698
2045,100.5,35,68.40876947
2045,100.5,35.25,61.15060474
2045,100.5,35.5,63.27604245
2045,100.5,35.75,57.14468965
2045,100.5,36,18.12081144
2045,100.5,36.25,15.46831241
2045,100.5,36.5,74.01629832
2045,100.5,36.75,116.0988226
2045,100.5,37,79.58793509
2045,100.5,37.25,75.00110484
2045,100.5,37.5,62.32720446
2045,100.5,37.75,74.45838764
2045,100.5,38,77.2378893
2045,100.5,38.25,96.45997458
2045,100.5,38.5,70.2084829
2045,100.5,38.75,20.83317475
2045,100.5,39,9.51824222
2045,100.5,39.25,18.8762918
2045,100.5,39.5,16.9583611
2045,100.5,39.75,19.47258489
2045,100.5,40,20.05463791
2045,100.5,40.25,11.15406622
2045,100.5,40.5,11.35562761
2045,100.5,40.75,11.35562761
2045,100.5,41,11.39996293
2045,100.5,41.25,7.104556685
2045,100.5,41.5,7.067567045
2045,100.5,41.75,7.067567045
2045,100.5,42,7.067567045
2045,100.5,42.25,5.605329895
2045,100.5,42.5,5.605329895
2045,100.75,21.75,20.45032758
2045,100.75,22,8.826414007
2045,100.75,22.25,25.60353969
2045,100.75,22.5,21.37438178
2045,100.75,22.75,24.86359628
2045,100.75,23,25.45713281
2045,100.75,23.25,25.25373199
2045,100.75,23.5,9.354010766
2045,100.75,23.75,9.777344079
2045,100.75,24,9.667183423
2045,100.75,24.25,20.69173484
2045,100.75,24.5,20.62292542
2045,100.75,24.75,23.50446935
2045,100.75,25,13.84990976
2045,100.75,25.25,7.015423164
2045,100.75,25.5,6.133570292
2045,100.75,25.75,8.534080724
2045,100.75,26,20.58878818
2045,100.75,26.25,20.22641276
2045,100.75,26.5,23.99908112
2045,100.75,26.75,18.46831265
2045,100.75,27,18.38139041
2045,100.75,27.25,18.03391927
2045,100.75,27.5,15.25808822
2045,100.75,27.75,56.04553422
2045,100.75,28,58.79639294
2045,100.75,28.25,55.40343302
2045,100.75,28.5,77.33568045
2045,100.75,28.75,69.25826074
2045,100.75,29,97.40095161
2045,100.75,29.25,81.34869306
2045,100.75,29.5,64.41979798
2045,100.75,29.75,76.27723893
2045,100.75,30,53.46190618
2045,100.75,30.25,65.6369868
2045,100.75,30.5,69.63840494
2045,100.75,30.75,67.28336038
2045,100.75,31,80.86297402
2045,100.75,31.25,77.89919781
2045,100.75,31.5,77.99446668
2045,100.75,31.75,80.24307671
2045,100.75,32,87.6320008
2045,100.75,32.25,112.484229
2045,100.75,32.5,86.74114215
2045,100.75,32.75,111.1473392
2045,100.75,33,86.73175039
2045,100.75,33.25,81.65171881
2045,100.75,33.5,107.6824706
2045,100.75,33.75,108.1259165
2045,100.75,34,106.344875
2045,100.75,34.25,114.2383458
2045,100.75,34.5,64.34813861
2045,100.75,34.75,72.3514168
2045,100.75,35,74.35511301
2045,100.75,35.25,61.15060474
2045,100.75,35.5,61.99252172
2045,100.75,35.75,54.66191982
2045,100.75,36,18.68334273
2045,100.75,36.25,21.06154868
2045,100.75,36.5,75.51484429
2045,100.75,36.75,87.2125004
2045,100.75,37,73.76794811
2045,100.75,37.25,64.20233329
2045,100.75,37.5,81.74389819
2045,100.75,37.75,75.03835232
2045,100.75,38,87.47959395
2045,100.75,38.25,92.206349
2045,100.75,38.5,48.59650746
2045,100.75,38.75,22.6478941
2045,100.75,39,18.3051318
2045,100.75,39.25,18.50061802
2045,100.75,39.5,25.18431451
2045,100.75,39.75,27.2679592
2045,100.75,40,11.44827825
2045,100.75,40.25,11.15406622
2045,100.75,40.5,11.39996293
2045,100.75,40.75,7.104556685
2045,100.75,41,7.104556685
2045,100.75,41.25,7.067567045
2045,100.75,41.5,7.067567045
2045,100.75,41.75,7.067567045
2045,100.75,42,6.804194052
2045,100.75,42.25,5.605329895
2045,100.75,42.5,5.605329895
2045,101,21.75,8.611052341
2045,101,22,9.324738553
2045,101,22.25,25.58816053
2045,101,22.5,9.231545344
2045,101,22.75,9.877180395
2045,101,23,9.363727791
2045,101,23.25,25.66279256
2045,101,23.5,23.30144581
2045,101,23.75,21.65772169
2045,101,24,25.81443261
2045,101,24.25,24.71967574
2045,101,24.5,20.71499835
2045,101,24.75,15.70887852
2045,101,25,6.235692865
2045,101,25.25,13.66055235
2045,101,25.5,16.92595622
2045,101,25.75,15.77248269
2045,101,26,21.38800536
2045,101,26.25,15.76967925
2045,101,26.5,20.9034132
2045,101,26.75,22.68655735
2045,101,27,18.12081144
2045,101,27.25,40.2979044
2045,101,27.5,45.84106604
2045,101,27.75,46.24605048
2045,101,28,48.2021231
2045,101,28.25,80.20828224
2045,101,28.5,84.26783279
2045,101,28.75,91.45670951
2045,101,29,77.81580162
2045,101,29.25,66.63463935
2045,101,29.5,60.58915962
2045,101,29.75,41.68546808
2045,101,30,46.45496684
2045,101,30.25,59.21259947
2045,101,30.5,76.99877549
2045,101,30.75,81.71167139
2045,101,31,77.85100353
2045,101,31.25,76.00227251
2045,101,31.5,66.66448323
