year,lon,lat,mehg_ppb
2085,100,21.75,17.66794127
2085,100,22,4.32282852
2085,100,22.25,11.60560385
2085,100,22.5,11.40113984
2085,100,22.75,11.18130431
2085,100,23,11.86108589
2085,100,23.25,11.03597758
2085,100,23.5,12.34670285
2085,100,23.75,28.84845496
2085,100,24,28.84845496
2085,100,24.25,28.44689044
2085,100,24.5,12.34670285
2085,100,24.75,11.33429962
2085,100,25,32.78031358
2085,100,25.25,28.84845496
2085,100,25.5,12.52463742
2085,100,25.75,31.56905898
2085,100,26,8.222718854
2085,100,26.25,11.35898934
2085,100,26.5,9.178619204
2085,100,26.75,34.44273345
2085,100,27,32.43506503
2085,100,27.25,33.46599929
2085,100,27.5,29.75509931
2085,100,27.75,20.07382427
2085,100,28,52.25326376
2085,100,28.25,73.07184097
2085,100,28.5,82.86007551
2085,100,28.75,88.17442423
2085,100,29,80.03244837
2085,100,29.25,78.92928665
2085,100,29.5,84.71098926
2085,100,29.75,131.8973012
2085,100,30,131.8973012
2085,100,30.25,95.11080538
2085,100,30.5,99.91606058
2085,100,30.75,69.87677334
2085,100,31,76.02128233
2085,100,31.25,95.81685113
2085,100,31.5,111.4072203
2085,100,31.75,78.51619787
2085,100,32,32.85563896
2085,100,32.25,62.96673066
2085,100,32.5,80.01298356
2085,100,32.75,77.65093356
2085,100,33,87.71159919
2085,100,33.25,110.6104022
2085,100,33.5,72.49997462
2085,100,33.75,90.86227719
2085,100,34,88.75194835
2085,100,34.25,135.2059588
2085,100,34.5,134.2779387
2085,100,34.75,78.81498156
2085,100,35,69.7259762
2085,100,35.25,19.10753984
2085,100,35.5,28.90058574
2085,100,35.75,29.45029878
2085,100,36,33.28830498
2085,100,36.25,26.6396206
2085,100,36.5,25.07636644
2085,100,36.75,69.06704592
2085,100,37,80.89071154
2085,100,37.25,21.21213239
2085,100,37.5,71.69797043
2085,100,37.75,44.488604
2085,100,38,39.1496577
2085,100,38.25,38.94053264
2085,100,38.5,35.7199253
2085,100,38.75,24.99464323
2085,100,39,21.81616795
2085,100,39.25,13.01575351
2085,100,39.5,7.34655421
2085,100,39.75,6.634487614
2085,100,40,7.854529391
2085,100,40.25,6.634487614
2085,100,40.5,6.762631332
2085,100,40.75,7.241220968
2085,100,41,6.634487614
2085,100,41.25,7.854529391
2085,100,41.5,7.854529391
2085,100,41.75,7.854529391
2085,100,42,6.634487614
2085,100,42.25,8.173633893
2085,100,42.5,8.173633893
2085,100.25,21.5,22.61706498
2085,100.25,21.75,23.93380753
2085,100.25,22,10.34478953
2085,100.25,22.25,24.20311541
2085,100.25,22.5,25.97695616
2085,100.25,22.75,22.70651915
2085,100.25,23,23.15946083
2085,100.25,23.25,20.72523185
2085,100.25,23.5,27.60043969
2085,100.25,23.75,11.66726666
2085,100.25,24,12.1408839
2085,100.25,24.25,27.96593683
2085,100.25,24.5,11.54517972
2085,100.25,24.75,11.71323012
2085,100.25,25,25.83863825
2085,100.25,25.25,12.11938237
2085,100.25,25.5,7.55000527
2085,100.25,25.75,20.63149157
2085,100.25,26,28.13574227
2085,100.25,26.25,28.84845496
2085,100.25,26.5,13.23941183
2085,100.25,26.75,34.10802033
2085,100.25,27,29.33233828
2085,100.25,27.25,33.96244096
2085,100.25,27.5,32.30136153
2085,100.25,27.75,33.57015275
2085,100.25,28,32.31241776
2085,100.25,28.25,70.56207698
2085,100.25,28.5,80.01192212
2085,100.25,28.75,80.44427536
2085,100.25,29,77.96985946
2085,100.25,29.25,70.22518228
2085,100.25,29.5,70.74649205
2085,100.25,29.75,67.32486486
2085,100.25,30,66.47735317
2085,100.25,30.25,110.0518839
2085,100.25,30.5,18.4802695
2085,100.25,30.75,21.77126489
2085,100.25,31,70.90804037
2085,100.25,31.25,69.94436751
2085,100.25,31.5,70.41262189
2085,100.25,31.75,25.59619321
2085,100.25,32,29.18996358
2085,100.25,32.25,71.91785558
2085,100.25,32.5,70.74649205
2085,100.25,32.75,119.3364455
2085,100.25,33,110.6104022
2085,100.25,33.25,90.85898459
2085,100.25,33.5,81.63896202
2085,100.25,33.75,88.75194835
2085,100.25,34,135.8292116
2085,100.25,34.25,80.11960844
2085,100.25,34.5,84.00105648
2085,100.25,34.75,79.73789821
2085,100.25,35,25.21735789
2085,100.25,35.25,26.27354572
2085,100.25,35.5,31.84660898
2085,100.25,35.75,33.52998151
2085,100.25,36,33.70725288
2085,100.25,36.25,30.77065903
2085,100.25,36.5,57.78005384
2085,100.25,36.75,87.74625831
2085,100.25,37,80.89071154
2085,100.25,37.25,61.4618319
2085,100.25,37.5,71.08220488
2085,100.25,37.75,56.23717049
2085,100.25,38,39.32475491
2085,100.25,38.25,39.6738494
2085,100.25,38.5,37.07161725
2085,100.25,38.75,22.51141083
2085,100.25,39,10.9737434
2085,100.25,39.25,11.48532124
2085,100.25,39.5,7.34655421
2085,100.25,39.75,7.45742893
2085,100.25,40,7.854529391
2085,100.25,40.25,8.173633893
2085,100.25,40.5,9.171821441
2085,100.25,40.75,6.923753634
2085,100.25,41,6.561938835
2085,100.25,41.25,7.854529391
2085,100.25,41.5,8.173633893
2085,100.25,41.75,8.173633893
2085,100.25,42,7.854529391
2085,100.25,42.25,6.634487614
2085,100.25,42.5,6.634487614
2085,100.5,21.5,20.99703843
2085,100.5,21.75,11.27173163
2085,100.5,22,11.2404403
2085,100.5,22.25,4.813161755
2085,100.5,22.5,18.79542612
2085,100.5,22.75,20.63235125
2085,100.5,23,20.550707
2085,100.5,23.25,22.92249473
2085,100.5,23.5,26.85220214
2085,100.5,23.75,26.85220214
2085,100.5,24,28.4030848
2085,100.5,24.25,28.43621405
2085,100.5,24.5,27.40406655
2085,100.5,24.75,26.10709451
2085,100.5,25,7.679944932
2085,100.5,25.25,11.01288534
2085,100.5,25.5,7.446633767
2085,100.5,25.75,10.59341213
2085,100.5,26,10.95901832
2085,100.5,26.25,11.07191171
2085,100.5,26.5,33.72482797
2085,100.5,26.75,28.78700648
2085,100.5,27,26.94211788
2085,100.5,27.25,28.7118395
2085,100.5,27.5,35.00220312
2085,100.5,27.75,35.89127068
2085,100.5,28,34.6018298
2085,100.5,28.25,25.45263617
2085,100.5,28.5,25.7040956
2085,100.5,28.75,27.51269915
2085,100.5,29,69.1865514
2085,100.5,29.25,68.23314279
2085,100.5,29.5,78.46299595
2085,100.5,29.75,52.21545563
2085,100.5,30,92.3740708
2085,100.5,30.25,28.17191747
2085,100.5,30.5,32.08494143
2085,100.5,30.75,24.38334722
2085,100.5,31,78.92928665
2085,100.5,31.25,80.01192212
2085,100.5,31.5,25.69872607
2085,100.5,31.75,30.56551189
2085,100.5,32,78.26286933
2085,100.5,32.25,80.51549071
2085,100.5,32.5,110.6104022
2085,100.5,32.75,110.3067979
2085,100.5,33,110.6104022
2085,100.5,33.25,76.16490836
2085,100.5,33.5,130.5076564
2085,100.5,33.75,130.0877108
2085,100.5,34,127.9443128
2085,100.5,34.25,90.22106216
2085,100.5,34.5,80.31135109
2085,100.5,34.75,60.76498105
2085,100.5,35,21.49493015
2085,100.5,35.25,26.60974575
2085,100.5,35.5,25.15347411
2085,100.5,35.75,34.78960534
2085,100.5,36,33.74888293
2085,100.5,36.25,32.16555912
2085,100.5,36.5,63.4807305
2085,100.5,36.75,94.14668036
2085,100.5,37,57.21581356
2085,100.5,37.25,51.66469776
2085,100.5,37.5,59.20215236
2085,100.5,37.75,44.33679773
2085,100.5,38,43.8868383
2085,100.5,38.25,44.25873775
2085,100.5,38.5,31.76120821
2085,100.5,38.75,13.6597029
2085,100.5,39,5.494431478
2085,100.5,39.25,10.28820712
2085,100.5,39.5,7.45742893
2085,100.5,39.75,7.516301231
2085,100.5,40,6.634487614
2085,100.5,40.25,8.173633893
2085,100.5,40.5,8.173633893
2085,100.5,40.75,7.854529391
2085,100.5,41,8.173633893
2085,100.5,41.25,8.173633893
2085,100.5,41.5,8.173633893
2085,100.5,41.75,8.173633893
2085,100.5,42,8.173633893
2085,100.5,42.25,6.634487614
2085,100.5,42.5,6.634487614
2085,100.75,21.75,11.78850197
2085,100.75,22,5.76114114
2085,100.75,22.25,23.13274946
2085,100.75,22.5,20.550707
2085,100.75,22.75,21.02430785
2085,100.75,23,22.686012
2085,100.75,23.25,23.02950959
2085,100.75,23.5,11.0124306
2085,100.75,23.75,11.60737833
2085,100.75,24,11.27171835
2085,100.75,24.25,28.00998377
2085,100.75,24.5,28.30931273
2085,100.75,24.75,32.66301578
2085,100.75,25,18.26311533
2085,100.75,25.25,8.463617432
2085,100.75,25.5,7.446917971
2085,100.75,25.75,11.01288534
2085,100.75,26,27.96593683
2085,100.75,26.25,27.96593683
2085,100.75,26.5,32.86134126
2085,100.75,26.75,28.22150436
2085,100.75,27,31.58096095
2085,100.75,27.25,31.60873812
2085,100.75,27.5,35.42058599
2085,100.75,27.75,34.16895072
2085,100.75,28,33.88710685
2085,100.75,28.25,32.42971831
2085,100.75,28.5,25.38002433
2085,100.75,28.75,18.39049451
2085,100.75,29,62.76465905
2085,100.75,29.25,65.51087749
2085,100.75,29.5,62.49297966
2085,100.75,29.75,24.76149436
2085,100.75,30,21.35606781
2085,100.75,30.25,29.28267243
2085,100.75,30.5,21.77126489
2085,100.75,30.75,65.97557999
2085,100.75,31,70.0442787
2085,100.75,31.25,67.44692426
2085,100.75,31.5,24.19830425
2085,100.75,31.75,24.45497859
2085,100.75,32,61.10731472
2085,100.75,32.25,110.6104022
2085,100.75,32.5,61.10731472
2085,100.75,32.75,52.83968012
2085,100.75,33,53.33799562
2085,100.75,33.25,88.75194835
2085,100.75,33.5,129.5742263
2085,100.75,33.75,130.0877108
2085,100.75,34,82.29737226
2085,100.75,34.25,101.7530689
2085,100.75,34.5,60.8204683
2085,100.75,34.75,68.26514242
2085,100.75,35,17.78272135
2085,100.75,35.25,26.60974575
2085,100.75,35.5,24.17798837
2085,100.75,35.75,35.1072888
2085,100.75,36,34.33931026
2085,100.75,36.25,31.86691698
2085,100.75,36.5,56.93686581
2085,100.75,36.75,63.21160187
2085,100.75,37,50.92256985
2085,100.75,37.25,55.3080446
2085,100.75,37.5,61.51718495
2085,100.75,37.75,74.16188112
2085,100.75,38,41.88648772
2085,100.75,38.25,36.88087146
2085,100.75,38.5,14.66420942
2085,100.75,38.75,12.20274069
2085,100.75,39,21.49976338
2085,100.75,39.25,7.34655421
2085,100.75,39.5,6.634487614
2085,100.75,39.75,6.885266604
2085,100.75,40,8.173633893
2085,100.75,40.25,8.173633893
2085,100.75,40.5,8.173633893
2085,100.75,40.75,7.854529391
2085,100.75,41,8.173633893
2085,100.75,41.25,8.173633893
2085,100.75,41.5,8.173633893
2085,100.75,41.75,8.173633893
2085,100.75,42,7.854529391
2085,100.75,42.25,6.634487614
2085,100.75,42.5,6.634487614
2085,101,21.75,4.710449997
2085,101,22,5.338441878
2085,101,22.25,23.19608397
2085,101,22.5,10.38505312
2085,101,22.75,11.45781363
2085,101,23,11.18595729
2085,101,23.25,33.16715146
2085,101,23.5,33.24350875
2085,101,23.75,28.20745527
2085,101,24,31.48784095
2085,101,24.25,32.53954131
2085,101,24.5,27.8883009
2085,101,24.75,20.02146207
2085,101,25,7.369909533
2085,101,25.25,18.26311533
2085,101,25.5,26.20903488
2085,101,25.75,20.30409082
2085,101,26,28.46255967
2085,101,26.25,20.30409082
2085,101,26.5,28.4176941
2085,101,26.75,34.86960315
2085,101,27,31.39434448
2085,101,27.25,24.90209968
2085,101,27.5,32.31830972
2085,101,27.75,33.19996992
2085,101,28,32.8908396
2085,101,28.25,32.7426839
2085,101,28.5,25.14283789
2085,101,28.75,30.28109238
2085,101,29,51.41874516
2085,101,29.25,53.26976237
2085,101,29.5,52.21545563
2085,101,29.75,15.12774438
2085,101,30,26.44232556
2085,101,30.25,33.79295187
2085,101,30.5,17.12621915
2085,101,30.75,51.8599559
2085,101,31,29.18996358
2085,101,31.25,21.77126489
2085,101,31.5,64.90601378
2085,101,31.75,66.00309466
2085,101,32,59.79708334
2085,101,32.25,60.6471239
2085,101,32.5,62.41701852
2085,101,32.75,52.4503203
2085,101,33,119.3364455
2085,101,33.25,129.5742263
2085,101,33.5,128.507901
2085,101,33.75,79.48228808
2085,101,34,79.73887068
2085,101,34.25,78.96478361
2085,101,34.5,57.53417864
2085,101,34.75,57.54950688
2085,101,35,60.70033125
2085,101,35.25,25.60938377
2085,101,35.5,25.51693696
2085,101,35.75,26.6147184
2085,101,36,26.33921369
2085,101,36.25,30.58135683
2085,101,36.5,24.98584376
2085,101,36.75,19.30229508
2085,101,37,51.95962287
2085,101,37.25,60.21959388
2085,101,37.5,66.80055957
2085,101,37.75,60.67785208
2085,101,38,36.47361994
2085,101,38.25,29.7079593
2085,101,38.5,21.88413269
2085,101,38.75,13.34861738
2085,101,39,18.5510553
2085,101,39.25,6.634487614
2085,101,39.5,6.634487614
2085,101,39.75,7.854529391
2085,101,40,8.173633893
2085,101,40.25,8.173633893
2085,101,40.5,8.173633893
2085,101,40.75,6.634487614
2085,101,41,8.173633893
2085,101,41.25,8.173633893
2085,101,41.5,8.173633893
2085,101,41.75,8.173633893
2085,101,42,6.639333028
2085,101,42.25,6.634487614
2085,101,42.5,6.634487614
2085,101.25,21.25,12.86087511
2085,101.25,21.5,16.84751485
2085,101.25,21.75,13.98351253
2085,101.25,22,14.60429259
2085,101.25,22.25,4.149551015
2085,101.25,22.5,26.85220214
2085,101.25,22.75,31.82333288
2085,101.25,23,32.76610997
2085,101.25,23.25,27.25923298
2085,101.25,23.5,32.76507711
2085,101.25,23.75,31.71347776
2085,101.25,24,11.32429754
2085,101.25,24.25,33.89097298
2085,101.25,24.5,26.75610024
2085,101.25,24.75,32.76507711
2085,101.25,25,25.83863825
2085,101.25,25.25,7.979783254
2085,101.25,25.5,7.446917971
2085,101.25,25.75,8.355268555
2085,101.25,26,32.57234034
2085,101.25,26.25,32.66198616
2085,101.25,26.5,26.85220214
2085,101.25,26.75,28.02212567
2085,101.25,27,28.63734817
2085,101.25,27.25,29.38001973
2085,101.25,27.5,27.29415576
2085,101.25,27.75,31.94616881
2085,101.25,28,32.71991961
2085,101.25,28.25,25.08259549
2085,101.25,28.5,24.26727861
2085,101.25,28.75,63.48540928
2085,101.25,29,67.99759281
2085,101.25,29.25,79.37926076
2085,101.25,29.5,68.63618479
2085,101.25,29.75,86.38087679
2085,101.25,30,44.09812189
2085,101.25,30.25,24.9398294
2085,101.25,30.5,61.10731472
2085,101.25,30.75,60.98661106
2085,101.25,31,32.74417264
2085,101.25,31.25,87.74832003
2085,101.25,31.5,53.09022601
2085,101.25,31.75,56.78014231
2085,101.25,32,52.97357751
2085,101.25,32.25,60.66187755
2085,101.25,32.5,53.22475829
2085,101.25,32.75,66.82876804
2085,101.25,33,100.128411
2085,101.25,33.25,129.5742263
2085,101.25,33.5,90.89025034
2085,101.25,33.75,78.47959508
2085,101.25,34,80.11960844
2085,101.25,34.25,64.74653914
2085,101.25,34.5,57.78005384
2085,101.25,34.75,69.76693701
2085,101.25,35,67.8051197
