scenarios,change_rate
A_piscivore_near_ssp245,0.960888729
A_piscivore_near_ssp245,0.008707121
A_piscivore_near_ssp245,0.445002972
A_piscivore_near_ssp245,-0.046233533
A_piscivore_near_ssp245,-0.351497485
A_piscivore_near_ssp245,-0.527316482
A_piscivore_near_ssp245,-0.27876337
A_piscivore_near_ssp245,-0.073129333
A_piscivore_near_ssp245,0.047227035
A_piscivore_near_ssp245,0.050088318
A_piscivore_near_ssp245,0.756795134
A_piscivore_near_ssp245,0.044990094
A_piscivore_near_ssp245,0.303804845
A_piscivore_near_ssp245,0.044990094
A_piscivore_near_ssp245,0.772947434
A_piscivore_near_ssp245,0.084199542
A_piscivore_near_ssp245,0.056827803
A_piscivore_near_ssp245,0.520085585
A_piscivore_near_ssp245,0.957315723
A_piscivore_near_ssp245,1.275017344
A_piscivore_near_ssp245,1.448329034
A_piscivore_near_ssp245,1.566254618
A_piscivore_near_ssp245,0.933948669
A_piscivore_near_ssp245,0.965058884
A_piscivore_near_ssp245,0.199216373
A_piscivore_near_ssp245,0.016128215
A_piscivore_near_ssp245,0.01952629
A_piscivore_near_ssp245,-0.344136312
A_piscivore_near_ssp245,-0.578890022
A_piscivore_near_ssp245,-0.557218516
A_piscivore_near_ssp245,-0.373920137
A_piscivore_near_ssp245,-0.388832036
A_piscivore_near_ssp245,0.045407731
A_piscivore_near_ssp245,0.808549869
A_piscivore_near_ssp245,0.753078555
A_piscivore_near_ssp245,0.771295976
A_piscivore_near_ssp245,-0.15973698
A_piscivore_near_ssp245,0.73771644
A_piscivore_near_ssp245,0.094785969
A_piscivore_near_ssp245,0.040682133
A_piscivore_near_ssp245,-0.024881392
A_piscivore_near_ssp245,0.616429504
A_piscivore_near_ssp245,1.077191383
A_piscivore_near_ssp245,1.363568016
A_piscivore_near_ssp245,0.933961137
A_piscivore_near_ssp245,0.890198952
A_piscivore_near_ssp245,0.90422386
A_piscivore_near_ssp245,0.132393781
A_piscivore_near_ssp245,0.048057448
A_piscivore_near_ssp245,0.145351814
A_piscivore_near_ssp245,-0.403873047
A_piscivore_near_ssp245,-0.582013816
A_piscivore_near_ssp245,-0.362615722
A_piscivore_near_ssp245,-0.170413128
A_piscivore_near_ssp245,0.044990094
A_piscivore_near_ssp245,0.1701091
A_piscivore_near_ssp245,0.044990094
A_piscivore_near_ssp245,0.772003886
A_piscivore_near_ssp245,0.045407731
A_piscivore_near_ssp245,-0.164165907
A_piscivore_near_ssp245,0.6824143
A_piscivore_near_ssp245,0.05037726
A_piscivore_near_ssp245,-0.076303967
A_piscivore_near_ssp245,-0.183850623
A_piscivore_near_ssp245,0.661251197
A_piscivore_near_ssp245,1.080982822
A_piscivore_near_ssp245,1.031549165
A_piscivore_near_ssp245,0.803818112
A_piscivore_near_ssp245,0.108684391
A_piscivore_near_ssp245,0.918878946
A_piscivore_near_ssp245,0.06425618
A_piscivore_near_ssp245,0.047729122
A_piscivore_near_ssp245,0.202612351
A_piscivore_near_ssp245,0.050312225
A_piscivore_near_ssp245,-0.630711364
A_piscivore_near_ssp245,-0.275231073
A_piscivore_near_ssp245,0.07170996
A_piscivore_near_ssp245,0.07170996
A_piscivore_near_ssp245,0.033315312
A_piscivore_near_ssp245,0.044990094
A_piscivore_near_ssp245,0.044990094
A_piscivore_near_ssp245,0.766865592
A_piscivore_near_ssp245,0.595464583
A_piscivore_near_ssp245,0.37804276
A_piscivore_near_ssp245,-0.058978502
A_piscivore_near_ssp245,-0.08915995
A_piscivore_near_ssp245,0.127232564
A_piscivore_near_ssp245,1.006594282
A_piscivore_near_ssp245,0.634497412
A_piscivore_near_ssp245,0.867541628
A_piscivore_near_ssp245,1.462980676
A_piscivore_near_ssp245,1.525906217
A_piscivore_near_ssp245,0.927298463
A_piscivore_near_ssp245,0.846518293
A_piscivore_near_ssp245,0.483334973
A_piscivore_near_ssp245,0.872804123
A_piscivore_near_ssp245,0.167028424
A_piscivore_near_ssp245,0.060988966
A_piscivore_near_ssp245,-0.276814291
A_piscivore_near_ssp245,-0.413722096
A_piscivore_near_ssp245,-0.605230868
A_piscivore_near_ssp245,0.901332026
A_piscivore_near_ssp245,0.377313213
A_piscivore_near_ssp245,0.377313214
A_piscivore_near_ssp245,0.836373545
A_piscivore_near_ssp245,0.657927757
A_piscivore_near_ssp245,0.336054049
A_piscivore_near_ssp245,0.044990094
A_piscivore_near_ssp245,1.202865891
A_piscivore_near_ssp245,0.475782475
A_piscivore_near_ssp245,-0.121990017
A_piscivore_near_ssp245,0.009258612
A_piscivore_near_ssp245,0.328191835
A_piscivore_near_ssp245,0.567255757
A_piscivore_near_ssp245,-0.057567915
A_piscivore_near_ssp245,0.181439356
A_piscivore_near_ssp245,0.595322587
A_piscivore_near_ssp245,0.64139625
A_piscivore_near_ssp245,1.157118924
A_piscivore_near_ssp245,1.232740403
A_piscivore_near_ssp245,1.347455399
A_piscivore_near_ssp245,1.069591212
A_piscivore_near_ssp245,0.410079484
A_piscivore_near_ssp245,0.220188889
A_piscivore_near_ssp245,0.194232669
A_piscivore_near_ssp245,0.124268013
A_piscivore_near_ssp245,0.224989889
A_piscivore_near_ssp245,-0.127060778
A_piscivore_near_ssp245,-0.495881623
A_piscivore_near_ssp245,-0.34364805
A_piscivore_near_ssp245,0.044990093
A_piscivore_near_ssp245,0.339172673
A_piscivore_near_ssp245,0.841521667
A_piscivore_near_ssp245,0.90651894
A_piscivore_near_ssp245,0.823826991
A_piscivore_near_ssp245,1.105475014
A_piscivore_near_ssp245,0.435104139
A_piscivore_near_ssp245,0.336054049
A_piscivore_near_ssp245,0.516391737
A_piscivore_near_ssp245,-0.216991147
A_piscivore_near_ssp245,0.005263427
A_piscivore_near_ssp245,0.228728639
A_piscivore_near_ssp245,0.920677501
A_piscivore_near_ssp245,-0.229937639
A_piscivore_near_ssp245,0.665804561
A_piscivore_near_ssp245,0.570158779
A_piscivore_near_ssp245,0.83490629
A_piscivore_near_ssp245,1.18647677
A_piscivore_near_ssp245,0.545152622
A_piscivore_near_ssp245,1.269426649
A_piscivore_near_ssp245,0.364144045
A_piscivore_near_ssp245,0.962603488
A_piscivore_near_ssp245,1.15546541
A_piscivore_near_ssp245,1.299185071
A_piscivore_near_ssp245,1.143545399
A_piscivore_near_ssp245,1.125673647
A_piscivore_near_ssp245,1.088989117
A_piscivore_near_ssp245,0.186288881
A_piscivore_near_ssp245,1.189185273
A_piscivore_near_ssp245,0.858407312
A_piscivore_near_ssp245,0.769253518
A_piscivore_near_ssp245,0.6844915
A_piscivore_near_ssp245,-0.020454013
A_piscivore_near_ssp245,-0.246077119
A_piscivore_near_ssp245,-0.542849245
A_piscivore_near_ssp245,0.083461138
A_piscivore_near_ssp245,0.135153793
A_piscivore_near_ssp245,0.629803184
A_piscivore_near_ssp245,1.470346334
A_piscivore_near_ssp245,1.363199349
A_piscivore_near_ssp245,1.024153553
A_piscivore_near_ssp245,0.767487045
A_piscivore_near_ssp245,1.403873569
A_piscivore_near_ssp245,0.26699217
A_piscivore_near_ssp245,0.767133903
A_piscivore_near_ssp245,0.036815065
A_piscivore_near_ssp245,0.247028703
A_piscivore_near_ssp245,-0.183809921
A_piscivore_near_ssp245,0.072882121
A_piscivore_near_ssp245,0.119951032
A_piscivore_near_ssp245,0.225540755
A_piscivore_near_ssp245,0.592797797
A_piscivore_near_ssp245,0.290756924
A_piscivore_near_ssp245,0.588906473
A_piscivore_near_ssp245,0.428370109
A_piscivore_near_ssp245,0.11375117
A_piscivore_near_ssp245,0.390626463
A_piscivore_near_ssp245,0.809976477
A_piscivore_near_ssp245,0.490511532
A_piscivore_near_ssp245,-0.201257075
A_piscivore_near_ssp245,1.53497814
A_piscivore_near_ssp245,1.21874346
A_piscivore_near_ssp245,1.151156951
A_piscivore_near_ssp245,1.279790499
A_piscivore_near_ssp245,0.943230377
A_piscivore_near_ssp245,0.405870016
A_piscivore_near_ssp245,0.851390952
A_piscivore_near_ssp245,0.883706624
A_piscivore_near_ssp245,0.964886936
A_piscivore_near_ssp245,0.786717992
A_piscivore_near_ssp245,-0.086026549
A_piscivore_near_ssp245,-0.049442284
A_piscivore_near_ssp245,-0.360266183
A_piscivore_near_ssp245,-0.621358431
A_piscivore_near_ssp245,0.0252264
A_piscivore_near_ssp245,0.247723527
A_piscivore_near_ssp245,0.841521667
A_piscivore_near_ssp245,0.911863709
A_piscivore_near_ssp245,0.767487045
A_piscivore_near_ssp245,0.728337859
A_piscivore_near_ssp245,1.082685066
A_piscivore_near_ssp245,1.576223494
A_piscivore_near_ssp245,0.58966337
A_piscivore_near_ssp245,0.771295976
A_piscivore_near_ssp245,1.235994783
A_piscivore_near_ssp245,-0.049562998
A_piscivore_near_ssp245,-0.073190328
A_piscivore_near_ssp245,0.307516634
A_piscivore_near_ssp245,0.815222795
A_piscivore_near_ssp245,-0.089884713
A_piscivore_near_ssp245,0.311328626
A_piscivore_near_ssp245,0.577572055
A_piscivore_near_ssp245,0.492417416
A_piscivore_near_ssp245,0.257771995
A_piscivore_near_ssp245,0.097404143
A_piscivore_near_ssp245,0.417724303
A_piscivore_near_ssp245,0.888389162
A_piscivore_near_ssp245,0.450941658
A_piscivore_near_ssp245,0.349149917
A_piscivore_near_ssp245,-0.091883891
A_piscivore_near_ssp245,1.670523676
A_piscivore_near_ssp245,0.496337582
A_piscivore_near_ssp245,-0.211287713
A_piscivore_near_ssp245,0.780915616
A_piscivore_near_ssp245,1.046833701
A_piscivore_near_ssp245,0.812029426
A_piscivore_near_ssp245,0.840387682
A_piscivore_near_ssp245,0.408573479
A_piscivore_near_ssp245,0.169927059
A_piscivore_near_ssp245,0.160655872
A_piscivore_near_ssp245,0.238090624
A_piscivore_near_ssp245,0.434038898
A_piscivore_near_ssp245,0.825616859
A_piscivore_near_ssp245,-0.032769571
A_piscivore_near_ssp245,-0.451433154
A_piscivore_near_ssp245,-0.063194491
A_piscivore_near_ssp245,-0.431379441
A_piscivore_near_ssp245,0.054826552
A_piscivore_near_ssp245,0.433394391
A_piscivore_near_ssp245,0.828939939
A_piscivore_near_ssp245,0.767487045
