scenarios,change_rate
A_omnivore_near_ssp245,0.494400121
A_omnivore_near_ssp245,0.637381487
A_omnivore_near_ssp245,3.913016477
A_omnivore_near_ssp245,4.310710193
A_omnivore_near_ssp245,2.04852357
A_omnivore_near_ssp245,1.664763737
A_omnivore_near_ssp245,0.528302754
A_omnivore_near_ssp245,0.453531246
A_omnivore_near_ssp245,1.883662112
A_omnivore_near_ssp245,0.982569543
A_omnivore_near_ssp245,1.116092346
A_omnivore_near_ssp245,1.389735646
A_omnivore_near_ssp245,1.461198857
A_omnivore_near_ssp245,0.148755371
A_omnivore_near_ssp245,0.067140285
A_omnivore_near_ssp245,0.009746303
A_omnivore_near_ssp245,1.125646324
A_omnivore_near_ssp245,0.524901054
A_omnivore_near_ssp245,0.666798613
A_omnivore_near_ssp245,1.633054582
A_omnivore_near_ssp245,1.264268777
A_omnivore_near_ssp245,0.545759206
A_omnivore_near_ssp245,1.174570328
A_omnivore_near_ssp245,0.434218999
A_omnivore_near_ssp245,0.312262501
A_omnivore_near_ssp245,-0.125417871
A_omnivore_near_ssp245,-0.416341177
A_omnivore_near_ssp245,0.761332321
A_omnivore_near_ssp245,0.187171482
A_omnivore_near_ssp245,0.296625456
A_omnivore_near_ssp245,0.604120829
A_omnivore_near_ssp245,-0.264043068
A_omnivore_near_ssp245,-0.281866325
A_omnivore_near_ssp245,-0.372504324
A_omnivore_near_ssp245,-0.342159899
A_omnivore_near_ssp245,-0.327323528
A_omnivore_near_ssp245,-0.34086369
A_omnivore_near_ssp245,-0.438412114
A_omnivore_near_ssp245,-0.220783748
A_omnivore_near_ssp245,-0.206995932
A_omnivore_near_ssp245,-0.280578179
A_omnivore_near_ssp245,-0.255845869
A_omnivore_near_ssp245,-0.283642178
A_omnivore_near_ssp245,-0.144649171
A_omnivore_near_ssp245,-0.184576585
A_omnivore_near_ssp245,-0.163720951
A_omnivore_near_ssp245,-0.153441179
A_omnivore_near_ssp245,-0.130055683
A_omnivore_near_ssp245,-0.155124796
A_omnivore_near_ssp245,-0.153283819
A_omnivore_near_ssp245,-0.175075863
A_omnivore_near_ssp245,-0.1530843
A_omnivore_near_ssp245,-0.142445236
A_omnivore_near_ssp245,-0.364304928
A_omnivore_near_ssp245,-0.357512819
A_omnivore_near_ssp245,-0.184798584
A_omnivore_near_ssp245,-0.182258535
A_omnivore_near_ssp245,-0.100424528
A_omnivore_near_ssp245,0.209039582
A_omnivore_near_ssp245,0.147257747
A_omnivore_near_ssp245,0.193817972
A_omnivore_near_ssp245,0.235163896
A_omnivore_near_ssp245,0.298094039
A_omnivore_near_ssp245,0.208905593
A_omnivore_near_ssp245,0.35381516
A_omnivore_near_ssp245,0.705171663
A_omnivore_near_ssp245,0.914414251
A_omnivore_near_ssp245,0.256135708
A_omnivore_near_ssp245,0.815255924
A_omnivore_near_ssp245,1.222591988
A_omnivore_near_ssp245,1.585231517
A_omnivore_near_ssp245,0.512236104
A_omnivore_near_ssp245,0.625936815
A_omnivore_near_ssp245,0.981836192
A_omnivore_near_ssp245,0.893094142
A_omnivore_near_ssp245,0.78266282
A_omnivore_near_ssp245,0.86284443
A_omnivore_near_ssp245,0.776606843
A_omnivore_near_ssp245,0.895767522
A_omnivore_near_ssp245,0.253394033
A_omnivore_near_ssp245,0.233957929
A_omnivore_near_ssp245,1.806505348
A_omnivore_near_ssp245,1.935510122
A_omnivore_near_ssp245,0.249931498
A_omnivore_near_ssp245,0.897064484
A_omnivore_near_ssp245,0.189624125
A_omnivore_near_ssp245,-0.06284406
A_omnivore_near_ssp245,0.459972864
A_omnivore_near_ssp245,0.496545077
A_omnivore_near_ssp245,0.878774247
A_omnivore_near_ssp245,0.499921971
A_omnivore_near_ssp245,0.160533488
A_omnivore_near_ssp245,-0.230121115
A_omnivore_near_ssp245,0.116494195
A_omnivore_near_ssp245,0.13426986
A_omnivore_near_ssp245,-0.127652495
A_omnivore_near_ssp245,0.159029684
A_omnivore_near_ssp245,0.88427835
A_omnivore_near_ssp245,1.356934336
A_omnivore_near_ssp245,2.967485988
A_omnivore_near_ssp245,3.800541634
A_omnivore_near_ssp245,1.096933759
A_omnivore_near_ssp245,0.711521438
A_omnivore_near_ssp245,1.561800407
A_omnivore_near_ssp245,2.654875822
A_omnivore_near_ssp245,1.941478033
A_omnivore_near_ssp245,0.850332644
A_omnivore_near_ssp245,0.743645253
A_omnivore_near_ssp245,0.320305126
A_omnivore_near_ssp245,0.94544287
A_omnivore_near_ssp245,1.448202865
A_omnivore_near_ssp245,1.576692976
A_omnivore_near_ssp245,1.333374798
A_omnivore_near_ssp245,0.20038283
A_omnivore_near_ssp245,0.242386377
A_omnivore_near_ssp245,1.500427794
A_omnivore_near_ssp245,1.021929484
A_omnivore_near_ssp245,1.395216055
A_omnivore_near_ssp245,2.164978953
A_omnivore_near_ssp245,3.461401566
A_omnivore_near_ssp245,1.534219236
A_omnivore_near_ssp245,0.665584045
A_omnivore_near_ssp245,0.776237114
A_omnivore_near_ssp245,0.31208103
A_omnivore_near_ssp245,0.290613515
A_omnivore_near_ssp245,1.394865025
A_omnivore_near_ssp245,0.639941738
A_omnivore_near_ssp245,0.147002789
A_omnivore_near_ssp245,0.545014787
A_omnivore_near_ssp245,0.597833827
A_omnivore_near_ssp245,-0.277264123
A_omnivore_near_ssp245,-0.149502588
A_omnivore_near_ssp245,-0.139475147
A_omnivore_near_ssp245,-0.378530946
A_omnivore_near_ssp245,-0.322620577
A_omnivore_near_ssp245,-0.307862221
A_omnivore_near_ssp245,-0.328737212
A_omnivore_near_ssp245,-0.366781992
A_omnivore_near_ssp245,-0.258432052
A_omnivore_near_ssp245,-0.290899767
A_omnivore_near_ssp245,-0.253457998
A_omnivore_near_ssp245,-0.242131374
A_omnivore_near_ssp245,-0.269910382
A_omnivore_near_ssp245,0.1095093
A_omnivore_near_ssp245,0.084473034
A_omnivore_near_ssp245,0.075483817
A_omnivore_near_ssp245,-0.184486186
A_omnivore_near_ssp245,0.209856768
A_omnivore_near_ssp245,-0.15189217
A_omnivore_near_ssp245,-0.171948419
A_omnivore_near_ssp245,-0.12480847
A_omnivore_near_ssp245,-0.133858218
A_omnivore_near_ssp245,-0.184843923
A_omnivore_near_ssp245,0.04312538
A_omnivore_near_ssp245,0.111048839
A_omnivore_near_ssp245,-0.195734878
A_omnivore_near_ssp245,-0.174125318
A_omnivore_near_ssp245,0.206051371
A_omnivore_near_ssp245,0.13613402
A_omnivore_near_ssp245,0.204287791
A_omnivore_near_ssp245,0.292896798
A_omnivore_near_ssp245,0.264640865
A_omnivore_near_ssp245,0.211689632
A_omnivore_near_ssp245,0.549167771
A_omnivore_near_ssp245,0.566248811
A_omnivore_near_ssp245,0.338391277
A_omnivore_near_ssp245,1.397607576
A_omnivore_near_ssp245,0.37002993
A_omnivore_near_ssp245,0.776959321
A_omnivore_near_ssp245,0.576845502
A_omnivore_near_ssp245,1.205045838
A_omnivore_near_ssp245,0.210587599
A_omnivore_near_ssp245,0.636844149
A_omnivore_near_ssp245,0.917104181
A_omnivore_near_ssp245,1.055816593
A_omnivore_near_ssp245,0.694041313
A_omnivore_near_ssp245,0.937442383
A_omnivore_near_ssp245,0.784078594
A_omnivore_near_ssp245,0.604845575
A_omnivore_near_ssp245,0.710138118
A_omnivore_near_ssp245,1.028975417
A_omnivore_near_ssp245,1.613113354
A_omnivore_near_ssp245,0.233302246
A_omnivore_near_ssp245,0.069014924
A_omnivore_near_ssp245,-0.3313241
A_omnivore_near_ssp245,-0.09589107
A_omnivore_near_ssp245,0.944862312
A_omnivore_near_ssp245,0.877388475
A_omnivore_near_ssp245,0.247395293
A_omnivore_near_ssp245,-0.127223729
A_omnivore_near_ssp245,0.109446939
A_omnivore_near_ssp245,-0.201899835
A_omnivore_near_ssp245,-0.181237488
A_omnivore_near_ssp245,0.175915573
A_omnivore_near_ssp245,0.332569502
A_omnivore_near_ssp245,0.147702237
A_omnivore_near_ssp245,-0.183791035
A_omnivore_near_ssp245,0.135813804
A_omnivore_near_ssp245,0.492342503
A_omnivore_near_ssp245,2.902084406
A_omnivore_near_ssp245,0.179293819
A_omnivore_near_ssp245,1.268627952
A_omnivore_near_ssp245,1.773735675
A_omnivore_near_ssp245,1.999690677
A_omnivore_near_ssp245,1.287853997
A_omnivore_near_ssp245,0.784051494
A_omnivore_near_ssp245,0.718945134
A_omnivore_near_ssp245,0.688195634
A_omnivore_near_ssp245,1.437090602
A_omnivore_near_ssp245,0.802105894
A_omnivore_near_ssp245,2.029558646
A_omnivore_near_ssp245,0.182928876
A_omnivore_near_ssp245,0.178443728
A_omnivore_near_ssp245,1.330042355
A_omnivore_near_ssp245,1.365938349
A_omnivore_near_ssp245,1.77544705
A_omnivore_near_ssp245,2.068238271
A_omnivore_near_ssp245,1.069133865
A_omnivore_near_ssp245,0.705961574
A_omnivore_near_ssp245,0.982834177
A_omnivore_near_ssp245,0.502419367
A_omnivore_near_ssp245,0.401931274
A_omnivore_near_ssp245,0.100504916
A_omnivore_near_ssp245,0.216664372
A_omnivore_near_ssp245,0.385998628
A_omnivore_near_ssp245,0.427323955
A_omnivore_near_ssp245,0.412212637
A_omnivore_near_ssp245,0.885886022
A_omnivore_near_ssp245,-0.135249603
A_omnivore_near_ssp245,-0.179438823
A_omnivore_near_ssp245,-0.38924094
A_omnivore_near_ssp245,-0.376940216
A_omnivore_near_ssp245,-0.327510278
A_omnivore_near_ssp245,-0.257824896
A_omnivore_near_ssp245,-0.215454326
A_omnivore_near_ssp245,-0.255898423
A_omnivore_near_ssp245,-0.251143011
A_omnivore_near_ssp245,-0.225874057
A_omnivore_near_ssp245,-0.23988194
A_omnivore_near_ssp245,-0.104876457
A_omnivore_near_ssp245,-0.091737757
A_omnivore_near_ssp245,0.11232772
A_omnivore_near_ssp245,0.148574747
A_omnivore_near_ssp245,0.162170298
A_omnivore_near_ssp245,-0.176375987
A_omnivore_near_ssp245,0.118664789
A_omnivore_near_ssp245,0.180491834
A_omnivore_near_ssp245,-0.180425395
A_omnivore_near_ssp245,-0.189559042
A_omnivore_near_ssp245,-0.167675228
A_omnivore_near_ssp245,-0.345229619
A_omnivore_near_ssp245,-0.046551784
A_omnivore_near_ssp245,0.061018614
A_omnivore_near_ssp245,0.097416399
A_omnivore_near_ssp245,0.056773624
A_omnivore_near_ssp245,0.20934375
A_omnivore_near_ssp245,-0.166767827
A_omnivore_near_ssp245,0.214487216
A_omnivore_near_ssp245,0.208648109
A_omnivore_near_ssp245,0.190480111
A_omnivore_near_ssp245,0.212256312
A_omnivore_near_ssp245,0.163894222
A_omnivore_near_ssp245,0.39257155
A_omnivore_near_ssp245,0.570018301
A_omnivore_near_ssp245,0.559508606
A_omnivore_near_ssp245,0.25815731
A_omnivore_near_ssp245,0.306244007
A_omnivore_near_ssp245,2.776980755
A_omnivore_near_ssp245,0.013211985
A_omnivore_near_ssp245,1.90259511
A_omnivore_near_ssp245,2.431082846
A_omnivore_near_ssp245,2.605459027
A_omnivore_near_ssp245,1.89278717
A_omnivore_near_ssp245,0.79431319
A_omnivore_near_ssp245,0.181671768
A_omnivore_near_ssp245,0.461842529
A_omnivore_near_ssp245,0.538657248
A_omnivore_near_ssp245,0.410796329
A_omnivore_near_ssp245,0.303706761
A_omnivore_near_ssp245,0.28507968
A_omnivore_near_ssp245,0.382038615
A_omnivore_near_ssp245,0.228350234
A_omnivore_near_ssp245,-0.354063195
A_omnivore_near_ssp245,-0.217515766
A_omnivore_near_ssp245,1.138012645
A_omnivore_near_ssp245,0.410325165
A_omnivore_near_ssp245,0.283166143
A_omnivore_near_ssp245,1.224308686
A_omnivore_near_ssp245,-0.094430848
A_omnivore_near_ssp245,-0.14797615
A_omnivore_near_ssp245,-0.203938933
A_omnivore_near_ssp245,0.120194697
A_omnivore_near_ssp245,0.415541899
A_omnivore_near_ssp245,0.189843167
A_omnivore_near_ssp245,0.275144412
A_omnivore_near_ssp245,0.560722195
A_omnivore_near_ssp245,0.639107845
A_omnivore_near_ssp245,1.206764028
A_omnivore_near_ssp245,0.57763248
A_omnivore_near_ssp245,0.911342735
A_omnivore_near_ssp245,1.065206732
A_omnivore_near_ssp245,1.778763113
A_omnivore_near_ssp245,1.579836484
A_omnivore_near_ssp245,1.73114681
A_omnivore_near_ssp245,0.944022001
A_omnivore_near_ssp245,0.165602546
A_omnivore_near_ssp245,0.392935409
A_omnivore_near_ssp245,0.768633428
A_omnivore_near_ssp245,0.334989179
A_omnivore_near_ssp245,0.319996077
A_omnivore_near_ssp245,1.412902061
A_omnivore_near_ssp245,1.45655336
A_omnivore_near_ssp245,0.886526076
A_omnivore_near_ssp245,1.573946376
A_omnivore_near_ssp245,1.393713186
A_omnivore_near_ssp245,0.142750935
A_omnivore_near_ssp245,0.670566585
A_omnivore_near_ssp245,0.771388969
A_omnivore_near_ssp245,0.380137106
A_omnivore_near_ssp245,0.892679697
A_omnivore_near_ssp245,0.412579771
A_omnivore_near_ssp245,3.37806841
A_omnivore_near_ssp245,4.273780744
A_omnivore_near_ssp245,0.975324789
A_omnivore_near_ssp245,0.023453
A_omnivore_near_ssp245,-0.075166446
A_omnivore_near_ssp245,-0.085414612
A_omnivore_near_ssp245,-0.369817205
A_omnivore_near_ssp245,-0.365327155
A_omnivore_near_ssp245,-0.348931082
A_omnivore_near_ssp245,-0.263028093
A_omnivore_near_ssp245,-0.272265393
A_omnivore_near_ssp245,-0.21935875
A_omnivore_near_ssp245,-0.287680873
A_omnivore_near_ssp245,-0.208752606
A_omnivore_near_ssp245,-0.25364568
A_omnivore_near_ssp245,-0.218944669
A_omnivore_near_ssp245,-0.196191893
A_omnivore_near_ssp245,-0.12954473
A_omnivore_near_ssp245,0.272406443
A_omnivore_near_ssp245,0.256499919
A_omnivore_near_ssp245,0.149634293
A_omnivore_near_ssp245,-0.094260109
A_omnivore_near_ssp245,-0.137746208
A_omnivore_near_ssp245,-0.191536652
A_omnivore_near_ssp245,-0.18264148
A_omnivore_near_ssp245,-0.218746656
A_omnivore_near_ssp245,0.087385518
A_omnivore_near_ssp245,0.210578509
A_omnivore_near_ssp245,0.009077896
A_omnivore_near_ssp245,-0.15587696
A_omnivore_near_ssp245,0.114310406
A_omnivore_near_ssp245,0.163635266
A_omnivore_near_ssp245,0.235059494
A_omnivore_near_ssp245,0.266987685
A_omnivore_near_ssp245,0.266551082
A_omnivore_near_ssp245,1.630646126
A_omnivore_near_ssp245,0.681205583
A_omnivore_near_ssp245,0.577676174
A_omnivore_near_ssp245,0.490379513
A_omnivore_near_ssp245,-0.134702463
A_omnivore_near_ssp245,1.740756043
A_omnivore_near_ssp245,3.053181276
A_omnivore_near_ssp245,2.757655367
A_omnivore_near_ssp245,1.941660693
A_omnivore_near_ssp245,1.479001933
A_omnivore_near_ssp245,2.714946239
A_omnivore_near_ssp245,1.880220957
A_omnivore_near_ssp245,1.029822283
A_omnivore_near_ssp245,0.172004323
A_omnivore_near_ssp245,0.376111001
A_omnivore_near_ssp245,0.281704547
A_omnivore_near_ssp245,0.2404122
A_omnivore_near_ssp245,0.633661606
A_omnivore_near_ssp245,0.146456392
A_omnivore_near_ssp245,-0.369064485
A_omnivore_near_ssp245,-0.289919544
A_omnivore_near_ssp245,-0.357161567
A_omnivore_near_ssp245,-0.094584133
A_omnivore_near_ssp245,-0.106858055
A_omnivore_near_ssp245,0.337499691
A_omnivore_near_ssp245,1.223371003
A_omnivore_near_ssp245,1.332123581
A_omnivore_near_ssp245,-0.091130995
A_omnivore_near_ssp245,0.180401887
A_omnivore_near_ssp245,0.682578388
A_omnivore_near_ssp245,1.86493755
A_omnivore_near_ssp245,0.294489622
A_omnivore_near_ssp245,0.502763045
A_omnivore_near_ssp245,0.412404062
A_omnivore_near_ssp245,0.050728693
A_omnivore_near_ssp245,0.459905657
A_omnivore_near_ssp245,0.63265749
A_omnivore_near_ssp245,1.034731936
A_omnivore_near_ssp245,1.611350894
A_omnivore_near_ssp245,1.030103301
A_omnivore_near_ssp245,1.274084222
A_omnivore_near_ssp245,0.630644922
A_omnivore_near_ssp245,0.009226058
A_omnivore_near_ssp245,1.167241213
A_omnivore_near_ssp245,0.954820379
A_omnivore_near_ssp245,4.17534789
A_omnivore_near_ssp245,1.371350815
A_omnivore_near_ssp245,1.366258659
A_omnivore_near_ssp245,2.44023633
A_omnivore_near_ssp245,1.131603679
A_omnivore_near_ssp245,1.18341249
A_omnivore_near_ssp245,3.089641474
A_omnivore_near_ssp245,2.113761302
A_omnivore_near_ssp245,1.787939269
A_omnivore_near_ssp245,0.880449054
A_omnivore_near_ssp245,-0.163368221
A_omnivore_near_ssp245,0.414811978
A_omnivore_near_ssp245,1.036569211
A_omnivore_near_ssp245,0.343255021
A_omnivore_near_ssp245,-0.096480435
A_omnivore_near_ssp245,-0.116963202
A_omnivore_near_ssp245,0.885918205
A_omnivore_near_ssp245,0.03686307
A_omnivore_near_ssp245,-0.077761982
A_omnivore_near_ssp245,-0.023654632
A_omnivore_near_ssp245,-0.119907049
A_omnivore_near_ssp245,-0.15148711
A_omnivore_near_ssp245,-0.210184601
A_omnivore_near_ssp245,-0.29128392
A_omnivore_near_ssp245,-0.243961129
A_omnivore_near_ssp245,-0.280317903
A_omnivore_near_ssp245,-0.253131914
A_omnivore_near_ssp245,-0.15735945
A_omnivore_near_ssp245,-0.207343478
A_omnivore_near_ssp245,-0.204336468
A_omnivore_near_ssp245,0.017047418
A_omnivore_near_ssp245,0.18999165
A_omnivore_near_ssp245,0.255937641
A_omnivore_near_ssp245,0.240260602
A_omnivore_near_ssp245,0.095553353
A_omnivore_near_ssp245,-0.21176737
A_omnivore_near_ssp245,0.100639956
A_omnivore_near_ssp245,-0.116700552
A_omnivore_near_ssp245,-0.216776016
A_omnivore_near_ssp245,-0.16197928
A_omnivore_near_ssp245,0.238637042
A_omnivore_near_ssp245,-0.185633001
A_omnivore_near_ssp245,0.141018021
A_omnivore_near_ssp245,0.188413317
A_omnivore_near_ssp245,0.148356483
A_omnivore_near_ssp245,0.128903408
A_omnivore_near_ssp245,3.720613476
A_omnivore_near_ssp245,4.815553715
A_omnivore_near_ssp245,0.566439613
A_omnivore_near_ssp245,0.630773691
A_omnivore_near_ssp245,0.482262794
A_omnivore_near_ssp245,0.01372548
A_omnivore_near_ssp245,0.623923187
A_omnivore_near_ssp245,3.202895429
A_omnivore_near_ssp245,2.930180678
A_omnivore_near_ssp245,2.134330363
A_omnivore_near_ssp245,0.407914381
A_omnivore_near_ssp245,0.861570737
A_omnivore_near_ssp245,0.862493202
A_omnivore_near_ssp245,0.372735865
A_omnivore_near_ssp245,-0.12744328
A_omnivore_near_ssp245,-0.179939256
A_omnivore_near_ssp245,0.193481877
A_omnivore_near_ssp245,0.251178027
A_omnivore_near_ssp245,0.281062684
A_omnivore_near_ssp245,0.020156921
A_omnivore_near_ssp245,-0.313892909
A_omnivore_near_ssp245,-0.286497076
A_omnivore_near_ssp245,-0.289919544
A_omnivore_near_ssp245,-0.271903089
A_omnivore_near_ssp245,1.226048222
A_omnivore_near_ssp245,0.34274602
A_omnivore_near_ssp245,0.192247089
A_omnivore_near_ssp245,0.178424017
A_omnivore_near_ssp245,-0.160243947
A_omnivore_near_ssp245,0.319483334
A_omnivore_near_ssp245,0.025519578
A_omnivore_near_ssp245,0.302430039
A_omnivore_near_ssp245,0.549074468
A_omnivore_near_ssp245,1.343734473
A_omnivore_near_ssp245,0.675218808
A_omnivore_near_ssp245,0.627966123
A_omnivore_near_ssp245,1.397491477
A_omnivore_near_ssp245,2.02280456
A_omnivore_near_ssp245,1.341815402
A_omnivore_near_ssp245,1.190685939
A_omnivore_near_ssp245,2.87445911
A_omnivore_near_ssp245,2.367881312
A_omnivore_near_ssp245,1.078242552
A_omnivore_near_ssp245,0.851434364
A_omnivore_near_ssp245,0.341624965
A_omnivore_near_ssp245,1.376250711
A_omnivore_near_ssp245,0.348556773
A_omnivore_near_ssp245,1.235766765
A_omnivore_near_ssp245,1.766746202
A_omnivore_near_ssp245,2.529439596
A_omnivore_near_ssp245,2.419797409
A_omnivore_near_ssp245,1.984606295
A_omnivore_near_ssp245,0.817233377
A_omnivore_near_ssp245,1.938055289
A_omnivore_near_ssp245,1.614608622
A_omnivore_near_ssp245,1.143894982
A_omnivore_near_ssp245,1.157808533
A_omnivore_near_ssp245,0.125471231
A_omnivore_near_ssp245,0.396584374
A_omnivore_near_ssp245,-0.037696923
A_omnivore_near_ssp245,0.027866862
A_omnivore_near_ssp245,0.013056965
A_omnivore_near_ssp245,-0.025854108
A_omnivore_near_ssp245,-0.157196312
A_omnivore_near_ssp245,-0.098840467
A_omnivore_near_ssp245,-0.071598801
A_omnivore_near_ssp245,-0.089938464
A_omnivore_near_ssp245,-0.261303152
A_omnivore_near_ssp245,-0.268499886
A_omnivore_near_ssp245,-0.25311794
A_omnivore_near_ssp245,-0.253224143
A_omnivore_near_ssp245,-0.212481646
A_omnivore_near_ssp245,0.085876134
A_omnivore_near_ssp245,0.137386168
A_omnivore_near_ssp245,0.075694262
A_omnivore_near_ssp245,-0.142323361
A_omnivore_near_ssp245,0.148406399
A_omnivore_near_ssp245,0.327361435
A_omnivore_near_ssp245,-0.088839054
A_omnivore_near_ssp245,0.243323542
A_omnivore_near_ssp245,0.077513918
A_omnivore_near_ssp245,0.03108362
A_omnivore_near_ssp245,-0.023276547
A_omnivore_near_ssp245,0.152756276
A_omnivore_near_ssp245,0.240026259
A_omnivore_near_ssp245,0.148289961
A_omnivore_near_ssp245,0.222688382
A_omnivore_near_ssp245,0.19968409
A_omnivore_near_ssp245,0.135959459
A_omnivore_near_ssp245,0.378311006
A_omnivore_near_ssp245,0.907071399
A_omnivore_near_ssp245,0.679877822
A_omnivore_near_ssp245,0.085285017
A_omnivore_near_ssp245,-0.059282458
A_omnivore_near_ssp245,0.029263289
A_omnivore_near_ssp245,1.339090045
A_omnivore_near_ssp245,1.480838652
A_omnivore_near_ssp245,1.365699594
A_omnivore_near_ssp245,1.544539332
A_omnivore_near_ssp245,1.420826143
A_omnivore_near_ssp245,0.993168539
A_omnivore_near_ssp245,1.572872224
A_omnivore_near_ssp245,1.713998185
A_omnivore_near_ssp245,0.052126751
A_omnivore_near_ssp245,-0.154680565
A_omnivore_near_ssp245,0.241102472
A_omnivore_near_ssp245,0.267983383
A_omnivore_near_ssp245,0.209386919
A_omnivore_near_ssp245,-0.377171027
A_omnivore_near_ssp245,-0.483011095
A_omnivore_near_ssp245,-0.286497076
A_omnivore_near_ssp245,-0.284322213
A_omnivore_near_ssp245,-0.610602978
A_omnivore_near_ssp245,0.278978824
A_omnivore_near_ssp245,0.324935119
A_omnivore_near_ssp245,0.298596123
A_omnivore_near_ssp245,0.289823596
A_omnivore_near_ssp245,-0.055096335
A_omnivore_near_ssp245,-0.072883904
A_omnivore_near_ssp245,1.891750483
A_omnivore_near_ssp245,0.425115606
A_omnivore_near_ssp245,0.641307756
A_omnivore_near_ssp245,3.519416009
A_omnivore_near_ssp245,0.905471909
A_omnivore_near_ssp245,0.649453708
A_omnivore_near_ssp245,1.63342619
A_omnivore_near_ssp245,1.733469876
A_omnivore_near_ssp245,1.475632394
A_omnivore_near_ssp245,1.29771722
A_omnivore_near_ssp245,1.421630577
A_omnivore_near_ssp245,1.583409224
A_omnivore_near_ssp245,1.977123382
A_omnivore_near_ssp245,0.986956384
A_omnivore_near_ssp245,2.048752378
A_omnivore_near_ssp245,0.30510822
A_omnivore_near_ssp245,1.61011243
A_omnivore_near_ssp245,1.888842454
A_omnivore_near_ssp245,3.181403583
A_omnivore_near_ssp245,3.784526026
A_omnivore_near_ssp245,1.7102562
A_omnivore_near_ssp245,2.946540952
A_omnivore_near_ssp245,1.436035974
A_omnivore_near_ssp245,2.391709297
A_omnivore_near_ssp245,0.98421853
A_omnivore_near_ssp245,1.120489858
A_omnivore_near_ssp245,0.233462969
A_omnivore_near_ssp245,0.425636763
A_omnivore_near_ssp245,0.412827711
A_omnivore_near_ssp245,0.408530868
A_omnivore_near_ssp245,-0.131102855
A_omnivore_near_ssp245,-0.071968196
A_omnivore_near_ssp245,-0.052833309
A_omnivore_near_ssp245,-0.091777584
A_omnivore_near_ssp245,0.395865292
A_omnivore_near_ssp245,0.921734668
A_omnivore_near_ssp245,-0.143645272
A_omnivore_near_ssp245,-0.200330271
A_omnivore_near_ssp245,-0.190458138
A_omnivore_near_ssp245,-0.166839881
A_omnivore_near_ssp245,-0.164544664
A_omnivore_near_ssp245,0.148284518
A_omnivore_near_ssp245,0.154711493
A_omnivore_near_ssp245,0.052989103
A_omnivore_near_ssp245,-0.217522379
A_omnivore_near_ssp245,0.246956586
A_omnivore_near_ssp245,-0.120346307
A_omnivore_near_ssp245,0.207250779
A_omnivore_near_ssp245,-0.134886377
A_omnivore_near_ssp245,0.137888554
A_omnivore_near_ssp245,-0.135608197
A_omnivore_near_ssp245,-0.031880344
A_omnivore_near_ssp245,0.15582176
A_omnivore_near_ssp245,0.161512682
A_omnivore_near_ssp245,0.332372926
A_omnivore_near_ssp245,0.20794486
A_omnivore_near_ssp245,0.216676301
A_omnivore_near_ssp245,0.16108019
A_omnivore_near_ssp245,0.273636535
A_omnivore_near_ssp245,0.381469998
A_omnivore_near_ssp245,0.838807939
A_omnivore_near_ssp245,0.680324241
A_omnivore_near_ssp245,0.094997639
A_omnivore_near_ssp245,0.678374975
A_omnivore_near_ssp245,0.789645565
A_omnivore_near_ssp245,0.936942264
A_omnivore_near_ssp245,-0.108351308
A_omnivore_near_ssp245,1.971305281
A_omnivore_near_ssp245,1.333863057
A_omnivore_near_ssp245,1.435323987
A_omnivore_near_ssp245,0.66786119
A_omnivore_near_ssp245,0.444987976
A_omnivore_near_ssp245,1.133479911
A_omnivore_near_ssp245,0.099665718
A_omnivore_near_ssp245,-0.171732258
A_omnivore_near_ssp245,0.190852205
A_omnivore_near_ssp245,0.196458846
A_omnivore_near_ssp245,-0.166527111
A_omnivore_near_ssp245,-0.320016708
A_omnivore_near_ssp245,-0.26610804
A_omnivore_near_ssp245,-0.259711288
A_omnivore_near_ssp245,-0.245998198
A_omnivore_near_ssp245,0.308247644
A_omnivore_near_ssp245,0.250735001
A_omnivore_near_ssp245,0.260045971
A_omnivore_near_ssp245,0.276033264
A_omnivore_near_ssp245,-0.098695341
A_omnivore_near_ssp245,-0.069345157
A_omnivore_near_ssp245,0.135611656
A_omnivore_near_ssp245,0.202532492
A_omnivore_near_ssp245,0.466885109
A_omnivore_near_ssp245,6.067451689
A_omnivore_near_ssp245,1.041194001
A_omnivore_near_ssp245,0.350698604
A_omnivore_near_ssp245,1.83615679
A_omnivore_near_ssp245,1.203375603
A_omnivore_near_ssp245,2.017352908
A_omnivore_near_ssp245,1.476209853
A_omnivore_near_ssp245,1.652435715
A_omnivore_near_ssp245,1.46325536
A_omnivore_near_ssp245,1.16053256
A_omnivore_near_ssp245,0.31715458
A_omnivore_near_ssp245,0.603701385
A_omnivore_near_ssp245,1.60718352
A_omnivore_near_ssp245,1.067350901
A_omnivore_near_ssp245,1.462730974
A_omnivore_near_ssp245,1.994717038
A_omnivore_near_ssp245,2.776038317
A_omnivore_near_ssp245,2.383835609
A_omnivore_near_ssp245,2.389394197
A_omnivore_near_ssp245,3.040376105
A_omnivore_near_ssp245,1.964565765
A_omnivore_near_ssp245,1.106550062
A_omnivore_near_ssp245,0.222957501
A_omnivore_near_ssp245,0.189021032
A_omnivore_near_ssp245,0.441304828
A_omnivore_near_ssp245,0.426656145
A_omnivore_near_ssp245,0.421448188
A_omnivore_near_ssp245,0.705051796
A_omnivore_near_ssp245,-0.149300064
A_omnivore_near_ssp245,-0.064029996
A_omnivore_near_ssp245,0.011552947
A_omnivore_near_ssp245,0.688059263
A_omnivore_near_ssp245,0.429335231
